R_0 R_1 R_2 Class
850.6000 25.7700 0.0400 1
870.2000 26.2200 1.6000 1
622.8000 24.4200 0.4500 1
696.0000 25.1000 2.2000 1
236.1000 21.8800 0.0000 1
732.2000 28.0400 2.7000 1
861.0000 26.6000 0.9400 1
764.6000 27.3800 2.3000 1
899.8000 28.4900 3.5500 1
374.8000 25.9600 0.0000 1
709.6000 28.2000 1.6000 1
724.6000 28.1100 1.1800 1
661.0000 24.9000 0.4000 1
425.8000 25.2600 0.1200 1
455.0000 25.4000 1.3000 1
309.8000 24.4400 0.0000 1
721.2000 26.7200 0.0000 1
478.5000 25.6000 0.5500 1
367.5000 22.6100 0.0000 1
260.5000 24.2000 0.4000 1
548.4000 23.9600 0.0000 1
814.5000 25.5800 1.8400 1
602.6000 26.8500 0.4000 1
937.0000 28.7800 2.2000 1
807.2000 27.8400 1.1200 1
894.3000 28.0300 1.5300 1
590.6000 23.3800 0.9800 1
807.7000 24.2500 0.0000 1
826.8000 27.0400 0.0000 1
867.6000 26.7200 1.3000 1
810.2000 29.7200 1.9800 1
581.2000 24.3700 0.4000 1
664.6000 24.5400 0.0000 1
988.6000 26.6000 1.3000 1
912.9000 27.7500 0.8500 1
508.5000 25.6300 0.0000 1
481.2000 25.2100 0.4500 1
739.2000 26.9600 1.3000 1
517.0000 25.4500 0.0000 1
520.5000 23.2500 0.9000 1
823.1000 28.5800 0.4000 1
742.0000 26.2700 0.4000 1
453.6000 25.2200 0.4000 1
573.5000 27.2500 2.2000 1
475.0000 23.1600 0.4000 1
453.8000 28.2000 0.0000 1
679.5000 24.6600 2.6500 1
422.2000 23.1200 0.0000 1
823.9000 25.2500 0.4000 1
627.7000 23.7100 0.0000 1
685.0000 25.1400 1.3000 1
750.0000 27.1000 1.0200 1
733.1000 29.8300 1.8000 1
744.5000 25.5500 1.5500 1
202.2000 21.8600 0.0000 1
608.0000 27.7400 0.2400 1
453.2000 22.0800 0.0000 1
464.4000 24.5400 0.7000 1
855.2000 27.7200 1.7000 1
599.1000 23.3900 0.0000 1
184.0000 24.8200 0.0000 1
530.6000 23.8900 0.0000 1
762.8000 25.8000 0.0000 1
659.8000 26.6800 1.0300 1
282.6000 23.0800 0.0000 1
860.5000 26.9700 0.0000 1
684.4000 25.9000 0.0000 1
984.2000 28.9600 1.8000 1
321.9000 25.4900 0.4000 1
666.0000 24.9500 0.0000 1
877.0000 28.1000 4.0000 1
602.8000 27.7800 0.9000 1
403.0000 28.9000 0.5000 1
423.7000 27.8000 0.9400 1
738.2000 26.4800 2.2900 1
830.2000 26.9000 1.2200 1
217.0000 20.7000 0.0000 1
641.8000 24.6000 0.0000 1
327.2000 25.1000 0.0000 1
477.3000 25.0800 0.0000 1
290.4000 23.2600 0.0000 1
491.7000 27.3100 0.8200 1
684.6000 23.4500 0.4000 1
813.8000 25.0300 0.9000 1
232.9000 20.3900 0.0000 1
454.9000 25.9200 0.0000 1
645.3000 29.0900 1.8000 1
572.8000 24.9800 1.9600 1
831.4000 25.7200 1.1800 1
963.4000 27.8000 2.2900 1
839.0000 28.8200 0.9400 1
562.0000 24.5000 0.0000 1
946.2000 27.4700 0.9900 1
630.6000 29.5400 1.6000 1
1008.2000 27.1600 2.4000 1
704.0000 24.2000 0.0000 1
842.0000 27.3800 0.8000 1
610.0000 27.4000 1.3000 1
712.4000 26.6800 0.9000 1
773.6000 26.4800 3.4000 1
567.6000 23.1200 0.0000 1
853.0000 26.6600 0.8000 1
330.0000 28.1000 0.0000 1
638.6000 27.1300 0.4000 1
829.8000 24.7000 0.0000 1
801.4000 28.5100 2.5600 1
806.4000 25.7100 1.3000 1
373.3000 22.2500 0.0000 1
333.3000 25.4900 0.0000 1
451.0000 26.2000 0.8500 1
527.0000 23.4000 0.8000 1
553.0000 28.1400 0.3200 1
993.8000 28.6200 1.4800 1
837.6000 29.0500 0.9900 1
691.0000 28.5000 2.4500 1
846.6000 26.6700 1.8000 1
586.6000 23.1700 0.0000 1
823.0000 27.5000 0.7600 1
934.0000 26.3000 0.9000 1
683.0000 25.5500 0.2000 1
598.1000 25.5100 1.3000 1
637.4000 23.2600 1.6000 1
564.0000 27.6000 0.4000 1
502.4000 25.4800 0.0000 1
1006.7000 29.2100 3.5500 1
236.5000 23.1000 0.0000 1
804.7000 29.3900 1.7500 1
806.0000 25.0500 1.5500 1
743.6000 25.8400 0.0000 1
844.8000 31.3800 1.8000 1
444.1000 28.7800 0.0400 1
448.7000 23.1500 0.0000 1
748.0000 27.5000 1.7500 1
710.9000 23.6300 0.0000 1
444.5000 23.4600 0.0000 1
880.0000 27.6000 1.4500 1
286.3000 22.2600 0.0000 1
709.8000 24.4200 0.0000 1
809.6000 27.7200 1.9400 1
657.0000 24.0000 0.4000 1
654.8000 25.5400 0.0000 1
563.1000 25.7600 0.0000 1
723.5000 28.1900 1.8000 1
847.0000 27.1800 0.0000 1
624.2000 26.2600 0.0000 1
199.0000 21.3200 0.0000 1
874.6000 29.6800 1.4500 1
722.4000 25.4800 2.7000 1
518.4000 23.7200 0.4000 1
665.7000 23.8500 0.0400 1
753.3000 27.8100 1.3000 1
391.2000 21.4700 0.0000 1
917.0000 27.4000 2.7000 1
549.2000 28.5200 0.4000 1
871.6000 23.6500 0.0000 1
254.4000 22.2600 0.0000 1
419.8000 27.3200 0.0000 1
880.7000 27.5500 0.7500 1
592.0000 29.4500 1.5500 1
910.0000 29.4400 0.9400 1
620.5000 22.9000 0.0000 1
328.4000 22.7200 0.0000 1
582.6000 29.6400 0.9800 1
325.8000 24.8600 0.2400 1
420.6000 25.9400 0.5000 1
494.2000 22.2200 0.4000 1
310.6000 26.1400 0.5000 1
470.5000 25.7000 1.3000 1
730.2000 29.2800 1.4000 1
1128.2000 25.7200 0.6000 1
532.1000 24.2600 0.0000 1
861.7000 27.1600 2.2000 1
478.9000 22.2800 0.0000 1
883.2000 27.4400 1.7000 1
562.0000 27.1800 1.1200 1
437.8000 24.8000 0.9800 1
744.4000 26.6400 0.0000 1
891.0000 25.9300 2.2500 1
1045.2000 28.0300 2.0200 1
711.8000 23.5400 2.0400 1
643.8000 25.8300 2.5500 1
721.3000 27.2300 1.0200 1
445.5000 22.9000 0.0000 1
1035.5000 30.2000 2.7000 1
812.8000 29.3400 1.8800 1
864.2000 27.1200 0.0800 1
732.9000 26.1900 0.0000 1
755.6000 28.4900 0.0000 1
527.0000 23.6400 0.4000 1
722.4000 29.4200 1.0600 1
200.4000 21.7800 0.0000 1
827.3000 26.3600 0.4000 1
300.0000 21.7000 0.4000 1
774.6000 26.6200 1.2200 1
813.8000 27.2200 1.2600 1
758.0000 23.6200 0.0000 1
496.6000 24.1400 0.0000 1
436.0000 24.3400 0.0000 1
501.0000 29.7000 0.0000 1
842.0000 24.7000 2.7000 1
706.8000 28.1400 1.2200 1
433.4000 23.5600 0.0000 1
889.0000 26.6000 0.0000 1
1003.2000 27.4600 1.3000 1
727.2000 27.6800 1.3000 1
785.8000 27.5000 2.7400 1
198.0000 22.8000 0.0000 1
770.4000 28.1600 1.8000 1
521.4000 24.1200 0.0000 1
307.0000 26.8600 0.7000 1
777.0000 25.8000 0.0000 1
871.3000 28.1200 1.3000 1
832.5000 27.9000 2.4500 1
675.5000 26.7300 1.3000 1
188.8000 21.1700 0.0000 1
653.0000 24.8000 0.0000 1
1029.1000 26.8900 1.3000 1
543.0000 24.2500 0.4000 1
741.0000 24.2000 0.4000 1
731.4000 27.3700 2.3500 1
726.0000 27.3400 1.8000 1
290.4000 24.0200 0.0000 1
847.4000 28.7200 2.5000 1
655.4000 23.8800 0.1600 1
445.4000 24.7500 0.9000 1
694.7000 26.2300 2.7400 1
376.9000 23.3300 0.7500 1
692.6000 25.4600 0.9000 1
1007.8000 28.2500 1.4500 1
929.2000 26.4800 0.0000 1
700.6000 29.1300 1.3000 1
223.8000 21.8600 0.0000 1
676.8000 26.1500 0.4000 1
502.0000 24.4500 0.0000 1
415.0000 24.4800 0.1600 1
360.4000 23.8000 0.0000 1
802.5000 25.4500 0.4000 1
574.8000 26.7000 1.0600 1
892.0000 28.4000 1.3500 1
481.2000 24.1600 0.0000 1
872.6000 30.2900 2.7000 1
921.0000 27.8400 0.2800 1
912.5000 30.7300 1.8400 1
637.4000 28.0100 1.7500 1
705.4000 24.7100 2.7400 1
886.1000 27.6000 1.2600 1
612.0000 24.7000 0.0000 1
398.4000 23.7600 0.4000 1
576.0000 28.6500 1.8000 1
738.0000 29.6000 1.8000 1
742.8000 27.6700 2.4300 1
755.0000 25.1400 0.8000 1
573.5000 24.2300 0.0000 1
526.9000 22.7500 0.0000 1
553.0000 24.8000 0.9800 1
595.8000 22.4800 0.0000 1
532.0000 26.7000 1.8000 1
972.7000 30.3400 0.3600 1
505.0000 27.6400 0.0000 1
551.8000 22.6400 0.0000 1
618.1000 27.5100 0.0000 1
825.6000 26.8800 2.1200 1
713.3000 24.6400 0.0000 1
796.9000 24.8500 1.0200 1
326.9000 23.0200 0.0000 1
735.5000 24.8500 0.4000 1
725.0000 30.1000 2.5600 1
522.6000 26.1600 1.8000 1
460.2000 22.0400 0.0000 1
462.0000 22.8000 0.4000 1
781.5000 25.6200 1.7500 1
887.6000 27.5200 1.5000 1
714.0000 25.7000 0.0000 1
352.0000 22.2000 0.0000 1
587.0000 30.0600 0.5000 1
662.5000 23.3000 1.1000 1
703.9000 25.0300 0.0000 1
292.9000 24.1700 0.0000 1
916.5000 23.5200 0.5500 1
849.5000 30.7500 2.0000 1
359.0000 22.4600 0.4000 1
386.5000 24.3500 0.0000 1
745.8000 26.2200 1.1400 1
485.4000 23.9000 0.0000 1
284.5000 22.6500 0.2000 1
730.3000 27.4000 0.9400 1
548.5000 26.8000 0.0000 1
505.0000 23.9000 0.0000 1
537.0000 27.2400 1.3000 1
810.2000 29.4000 2.0800 1
581.0000 27.7200 1.3000 1
406.2000 23.5800 0.0000 1
579.4000 27.3000 1.4800 1
709.0000 26.9000 3.1000 1
792.2000 28.7800 0.4500 1
765.4000 27.9100 2.2900 1
575.5000 27.2500 0.0000 1
860.6000 28.9700 1.1700 1
538.6000 23.6200 0.0000 1
659.8000 28.1400 2.6000 1
625.0000 24.7500 0.0000 1
828.8000 25.4100 1.9300 1
789.8000 26.6600 0.0000 1
990.1000 27.6600 1.1800 1
641.8000 26.6000 0.6000 1
842.1000 27.3100 1.1800 1
744.9000 24.7100 0.4000 1
1102.0000 25.4000 4.0000 1
654.0000 28.0000 0.6500 1
298.6000 25.6400 0.0000 1
938.0000 27.4000 2.7000 1
548.7000 26.6600 2.0800 1
324.0000 22.4000 0.4000 1
680.0000 24.8200 0.0000 1
846.8000 25.5000 0.9800 1
289.4000 26.3000 0.4000 1
679.8000 24.2600 0.9000 1
1017.0000 28.7000 0.9000 1
728.8000 28.1400 0.7000 1
206.0000 31.6600 0.0000 1
597.6000 24.2500 1.2600 1
734.9000 25.3700 0.1200 1
621.8000 24.3800 0.0800 1
754.4000 26.1700 2.6500 1
599.5000 24.7000 0.6500 1
944.2000 26.0600 1.8000 1
334.0000 22.3800 0.0000 1
838.4000 28.2800 0.7000 1
913.7000 27.3700 2.0800 1
497.6000 26.2200 0.0000 1
747.6000 27.1200 2.1200 1
682.1000 24.4400 0.0000 1
566.0000 26.0500 0.4500 1
444.2000 26.7000 1.3000 1
664.7000 23.3300 0.0900 1
585.4000 25.8700 0.6700 1
880.8000 28.6100 1.4500 1
779.4000 28.3800 1.8000 1
783.0000 25.4400 2.5600 1
588.2000 23.4800 0.5400 1
720.6000 28.9400 2.7100 1
714.2000 27.3600 1.4000 1
405.4000 28.6000 0.0000 1
712.5000 26.7500 2.0000 1
866.6000 28.6800 2.4000 1
228.0000 23.0000 0.0000 1
861.2000 28.8400 0.0000 1
692.8000 28.6000 2.0400 1
348.0000 23.1000 0.0000 1
580.0000 24.2400 0.0000 1
739.4000 24.7200 0.0000 1
540.2000 26.9000 0.9400 1
717.0000 26.2500 2.2500 1
227.6000 21.8400 0.0000 1
721.7000 27.3000 0.4000 1
551.0000 27.2800 1.3000 1
736.1000 29.8500 0.0000 1
619.0000 24.6000 0.0000 1
687.4000 26.3200 2.5600 1
403.0000 28.1000 0.9000 1
769.2000 29.1400 1.3000 1
544.9000 27.8700 0.9000 1
1090.1000 28.0700 2.2500 1
595.5000 25.8500 1.3000 1
507.5000 27.6300 0.7500 1
1051.0000 26.7500 2.0000 1
919.6000 28.7800 3.7800 1
558.6000 25.9800 1.8000 1
922.4000 27.8900 4.3500 1
864.6000 28.9200 1.7500 1
777.6000 27.7000 1.8000 1
809.9000 27.9600 2.5500 1
225.6000 22.7200 0.0000 1
879.1000 28.1100 2.2000 1
568.5000 23.9500 0.0000 1
711.0000 25.3000 0.0000 1
908.4000 28.8700 1.2600 1
659.0000 26.0500 0.9000 1
233.2000 23.2800 0.0000 1
453.8000 23.6600 0.5800 1
442.7000 24.3400 0.0000 1
874.2000 26.8000 3.0200 1
344.0000 27.7000 0.4000 1
590.5000 23.4800 0.0000 1
1002.3000 26.8900 2.2800 1
361.2000 21.3200 0.5000 1
386.6000 25.7100 0.4500 1
479.6000 22.8800 0.0000 1
235.8000 26.9600 0.0000 1
858.0000 27.9500 1.1000 1
705.0000 26.9200 0.0000 1
344.0000 27.4000 0.0000 1
642.1000 22.7900 0.0000 1
562.9000 25.6600 1.0200 1
691.8000 25.3600 0.0000 1
495.0000 27.4000 1.8000 1
696.8000 27.6400 3.1000 1
929.8000 26.9800 2.7000 1
642.2000 24.3500 1.0200 1
210.0000 25.9000 0.0000 1
664.4000 26.7400 1.8000 1
611.5000 25.5900 0.5500 1
578.4000 25.2800 1.1400 1
627.4000 27.3000 0.9000 1
1104.2000 28.2800 1.7000 1
838.1000 26.2700 0.8500 1
633.0000 23.1000 0.0000 1
754.1000 27.8400 1.8400 1
889.8000 29.3200 1.0600 1
957.6000 30.4000 2.2000 1
345.2000 21.1200 0.4000 1
988.9000 29.7100 2.0800 1
604.0000 28.2500 1.1000 1
683.6000 24.9600 0.0000 1
1056.0000 27.1100 0.0000 1
230.0000 22.2000 0.0000 1
867.0000 27.6600 2.3000 1
338.5000 22.2900 0.0000 1
777.0000 26.9800 1.9600 1
744.0000 23.4800 0.9000 1
732.3000 29.5200 0.0000 1
227.2000 25.5600 0.0000 1
1077.3000 28.6100 2.7000 1
940.8000 27.1800 1.4800 1
803.1000 25.0200 0.0000 1
686.1000 24.0400 0.8500 1
564.8000 26.9000 0.6700 1
460.2000 22.8400 0.0000 1
594.0000 24.5500 0.0000 1
569.5000 26.0500 1.1000 1
390.0000 22.3000 0.0000 1
550.3000 24.0400 0.0000 1
278.4000 21.3000 0.0000 1
849.6000 28.6400 0.9000 1
686.5000 24.6000 0.0000 1
374.0000 23.9500 0.0000 1
649.6000 25.4000 0.0000 1
954.6000 24.0000 2.2000 1
1031.0000 25.7000 0.4000 1
771.7000 28.3300 1.0200 1
543.6000 23.8200 0.0000 1
654.9000 23.9600 0.0000 1
813.0000 29.8000 2.7000 1
904.0000 28.1000 0.9000 1
736.0000 25.3400 3.0200 1
714.0000 25.4400 0.9800 1
561.0000 23.0800 0.0000 1
959.6000 28.8300 1.5700 1
257.4000 23.2600 0.0000 1
251.4000 25.2400 0.0000 1
974.8000 29.5800 1.4800 1
707.6000 26.5600 0.0000 1
814.8000 27.6000 0.5000 1
818.4000 28.6000 0.9400 1
751.2000 26.8800 0.0000 1
280.2000 20.3000 0.0000 1
714.4000 29.7600 1.2200 1
581.3000 26.2800 0.9000 1
717.4000 29.7400 1.7600 1
807.4000 28.1200 1.7500 1
670.0000 25.3100 0.0000 1
550.7000 25.7200 0.4500 1
483.0000 25.5400 0.0000 1
808.6000 24.2700 0.0000 1
591.8000 27.2400 0.0000 1
730.9000 26.7000 0.4900 1
1010.6000 26.4800 1.2200 1
371.5000 23.5000 0.0000 1
189.4000 22.7000 0.0000 1
979.2000 27.5200 1.9600 1
549.6000 26.6000 0.9800 1
935.2000 27.9000 1.4000 1
670.6000 28.6200 1.0800 1
298.8000 20.0600 0.0000 1
1001.0000 28.4000 1.8000 1
914.1000 26.1500 0.4500 1
435.4000 23.5700 0.7500 1
319.6000 23.7000 0.0000 1
924.6000 27.4500 0.3600 1
224.4000 22.9000 0.0000 1
647.5000 27.3000 1.1000 1
562.9000 26.5500 0.0000 1
766.4000 27.6600 0.0000 1
730.0000 29.3000 1.3000 1
765.2000 24.5500 0.7500 1
702.5000 28.5600 0.9900 1
986.3000 28.6400 1.0300 1
512.8000 27.8800 0.5000 1
590.8000 24.5600 0.0000 1
440.8000 23.3100 0.0000 1
696.0000 28.4500 2.3500 1
590.6000 27.5500 0.9000 1
491.6000 23.4000 0.5000 1
648.6000 29.3400 0.9000 1
772.5000 28.3500 1.8000 1
890.6000 28.0100 3.0600 1
541.5000 23.4800 0.9000 1
215.0000 22.7000 0.0000 1
486.6000 24.6800 0.3600 1
1073.9000 26.6100 0.9400 1
572.0000 24.5600 0.0000 1
811.6000 28.7200 1.2600 1
870.0000 27.5400 1.7000 1
319.5000 24.1500 0.2000 1
566.5000 23.7500 0.0000 1
942.0000 27.4800 0.4000 1
381.5000 26.6900 0.5400 1
991.4000 28.4900 0.4900 1
1097.1000 27.8400 2.5600 1
1058.8000 27.3400 3.0100 1
693.0000 26.1000 0.9000 1
645.5000 25.3000 0.6500 1
494.2000 23.8200 0.0000 1
858.4000 27.3400 1.6000 1
692.0000 25.0000 0.0000 1
821.6000 28.4400 2.3000 1
776.7000 30.5800 1.3500 1
530.4000 25.4200 0.0000 1
751.9000 28.4200 1.0200 1
673.6000 27.9000 1.6800 1
442.0000 24.2000 0.0000 1
447.5000 23.3100 0.0000 1
855.8000 27.0600 0.0000 1
818.2000 26.1600 2.7000 1
815.4000 25.6000 1.8400 1
448.4000 28.6600 1.0800 1
755.1000 24.8800 0.4000 1
689.9000 27.1700 0.4000 1
349.3000 21.3200 0.0000 1
591.0000 25.7200 1.6000 1
750.0000 26.6000 2.2000 1
886.6000 29.7800 1.2400 1
580.6000 23.3200 0.0000 1
531.2000 25.4200 1.3000 1
561.5000 27.4500 0.8500 1
843.2000 28.6800 0.6800 1
810.6000 27.6200 1.7500 1
900.0000 29.0000 1.6600 1
316.0000 25.8500 0.0000 1
748.9000 23.8800 0.0000 1
681.4000 27.1400 1.6500 1
892.0000 27.6000 1.3000 1
263.2000 24.2000 0.4000 1
692.7000 27.4600 0.0000 1
356.0000 25.2900 0.4000 1
754.8000 28.0800 0.9000 1
917.0000 27.2200 2.2000 1
994.0000 27.3000 1.3000 1
815.5000 28.5000 0.4000 1
778.6000 29.6400 1.4000 1
629.4000 23.7300 0.0000 1
746.3000 26.2500 0.4000 1
659.0000 27.0000 2.2000 1
689.0000 28.6000 2.7000 1
435.0000 21.8000 1.3000 1
1033.2000 25.3400 1.5200 1
675.4000 26.6600 0.9000 1
274.4000 23.9000 0.0000 1
478.3000 24.1700 0.0000 1
665.9000 25.7400 0.4000 1
277.8000 23.4900 0.0000 1
826.1000 21.8700 0.0000 1
434.8000 23.4700 0.4000 1
822.5000 27.1500 1.5500 1
947.0000 28.3200 0.9000 1
734.0000 27.9000 0.8000 1
787.8000 27.3400 0.9000 1
770.9000 24.5500 2.8200 1
250.3000 24.8900 0.0000 1
501.0000 24.6200 0.0000 1
844.0000 31.2800 3.7600 1
549.2000 27.4400 0.5800 1
547.8000 24.2800 0.4000 1
648.2000 25.5800 0.0000 1
936.5000 28.6500 1.8000 1
495.9000 27.6600 0.0000 1
450.0000 27.5000 0.7000 1
310.0000 21.9000 0.0000 1
438.5000 27.6000 1.1000 1
820.6000 29.8200 1.5800 1
708.0000 27.2400 1.1400 1
993.5000 27.9500 1.5500 1
577.8000 23.9800 0.0000 1
908.0000 30.1800 2.9400 1
386.2000 25.0600 1.0600 1
615.5000 24.9000 0.0000 1
742.4000 25.6600 0.9000 1
417.5000 23.1000 0.4000 1
525.6000 27.5100 0.5500 1
735.6000 26.9000 1.1800 1
674.7000 25.2100 1.1800 1
379.2000 24.2800 0.4000 1
583.1000 25.2400 0.0000 1
548.5000 23.1500 0.0000 1
889.0000 28.4000 1.8000 1
612.0000 25.4400 0.7600 1
562.4000 23.8600 0.2800 1
820.9000 25.1500 0.0000 1
1021.5000 25.7800 1.5700 1
806.3000 28.2000 0.4000 1
468.2000 23.0000 0.4000 1
954.6000 28.4800 2.2000 1
810.5000 26.8500 0.6500 1
800.7000 28.3400 0.0000 1
967.8000 27.2600 0.0000 1
575.2000 25.9800 1.5000 1
677.4000 22.8800 0.5500 1
567.8000 25.4800 0.0000 1
537.6000 26.3000 0.0000 1
780.0000 27.7700 0.1200 1
778.6000 27.7800 1.4000 1
861.5000 25.5900 3.9100 1
325.6000 22.3800 0.0000 1
475.0000 24.1000 0.0000 1
772.2000 26.1100 2.7000 1
975.8000 26.9000 2.2000 1
901.4000 26.3800 0.3600 1
383.7000 24.1900 0.0000 1
1049.3000 26.8500 1.2600 1
647.0000 26.0000 1.8000 1
458.4000 26.8200 0.4000 1
777.4000 27.2400 2.9200 1
920.5000 24.2500 1.5500 1
409.0000 22.0400 0.0000 1
950.4000 27.6800 1.0800 1
809.5000 28.0300 2.8200 1
826.6000 27.9900 0.4000 1
608.8000 26.5400 1.0300 1
750.6000 25.2800 0.0000 1
773.4000 27.3900 1.3000 1
322.0000 22.7000 0.0000 1
828.2000 28.1100 1.3500 1
276.5000 20.9800 0.0400 1
517.7000 27.0000 0.0000 1
387.7000 23.9000 0.0000 1
372.0000 21.1400 0.9800 1
750.4000 27.1900 2.2000 1
834.0000 29.4000 2.9400 1
318.5000 25.4000 0.0000 1
724.4000 28.0400 2.3400 1
545.2000 24.3300 0.0000 1
655.4000 29.0400 1.5000 1
965.0000 27.7600 2.6000 1
754.0000 30.0000 3.6000 1
640.0000 27.9000 2.2000 1
900.4000 27.9800 0.0000 1
795.0000 27.5700 0.0000 1
762.3000 27.0200 1.4500 1
842.2000 27.6200 0.3200 1
764.6000 24.8800 0.9000 1
525.2000 27.7200 0.3200 1
920.2000 27.7400 0.3200 1
632.0000 25.5000 1.3000 1
1021.2000 27.8500 1.3500 1
918.3000 27.6500 0.0000 1
595.2000 25.2000 0.5000 1
441.0000 22.3000 0.4000 1
914.0000 26.7000 0.5000 1
476.0000 25.1200 0.0000 1
781.6000 24.0400 2.2000 1
576.2000 25.6800 1.3000 1
961.1000 26.6900 1.2600 1
359.2000 24.9600 0.4000 1
779.6000 25.6400 0.0000 1
334.8000 28.6000 0.0000 1
421.0000 24.5400 0.0000 1
843.6000 26.1800 0.7000 1
945.6000 28.3600 0.0000 1
718.8000 26.6700 2.7000 1
832.5000 27.6000 1.5700 1
727.2000 24.7800 0.0000 1
467.0000 22.4000 0.0000 1
767.4000 27.7000 1.8000 1
789.8000 27.5400 2.7400 1
550.2000 27.3400 1.3000 1
856.9000 25.9200 2.2000 1
871.0000 27.7200 0.2400 1
565.0000 28.0100 2.2000 1
546.6000 26.1800 1.8000 1
415.6000 27.4800 0.6000 1
701.4000 27.1800 0.7200 1
925.6000 25.5100 1.2900 1
701.0000 25.5000 0.0000 1
971.0000 27.4000 2.2000 1
489.9000 28.0500 0.0000 1
194.2000 22.2800 0.0000 1
539.0000 24.5000 0.0000 1
619.5000 27.5500 2.4500 1
492.0000 24.5600 0.0000 1
500.6000 23.8800 0.0000 1
775.1000 29.5000 0.4900 1
350.0000 24.5500 0.2000 1
861.1000 28.8900 0.9400 1
759.0000 28.0500 0.0000 1
405.2000 22.8300 0.0000 1
334.8000 24.0600 0.0000 1
738.8000 26.6800 0.5000 1
339.6000 22.6200 0.0000 1
606.0000 24.6000 0.0000 1
907.0000 28.1200 0.7500 1
266.8000 21.3900 0.0000 1
932.3000 28.8400 0.0400 1
810.3000 26.4500 1.4400 1
765.2000 24.9500 2.0700 1
763.5000 27.2400 2.2000 1
668.0000 26.1000 0.4000 1
812.0000 27.9600 1.7000 1
597.9000 25.2500 0.0000 1
780.6000 24.2600 0.4500 1
773.4000 27.1000 1.8800 1
632.7000 22.9200 0.0000 1
495.4000 22.3400 0.0000 1
834.8000 27.5600 1.0600 1
934.8000 26.7400 0.6000 1
670.4000 24.3400 0.0000 1
744.5000 25.6000 2.6500 1
1009.4000 28.6200 1.0600 1
489.5000 22.7500 0.0000 1
730.5000 27.8100 0.0000 1
557.0000 26.1000 0.0000 1
465.5000 27.9700 0.0000 1
505.6000 21.0000 0.0000 1
667.9000 25.7500 0.0000 1
663.0000 24.5000 0.0000 1
390.6000 25.5100 0.4000 1
670.6000 26.7800 1.2200 1
425.0000 27.3000 0.4000 1
628.6000 25.9600 0.0000 1
763.5000 27.9500 0.2000 1
920.8000 27.1400 2.2000 1
601.8000 23.6200 0.0000 1
399.8000 26.5600 0.6800 1
910.8000 29.8800 2.8600 1
755.4000 24.0400 0.3600 1
317.8000 25.8800 0.4000 1
776.2000 27.3200 2.6000 1
673.2000 28.6800 2.2000 1
806.3000 28.1700 2.7000 1
438.0000 21.6000 0.0000 1
880.8000 25.5600 0.9900 1
380.2000 23.1600 0.6000 1
1020.4000 30.1000 0.9000 1
726.5000 27.3300 2.7000 1
250.2000 22.9400 0.0000 1
718.7000 23.1800 0.0000 1
949.2000 27.8200 2.2000 1
603.6000 23.5800 0.1200 1
221.5000 23.4500 0.0000 1
544.0000 24.6000 0.0000 1
428.2000 28.0800 0.0000 1
1046.0000 28.8000 0.9000 1
720.8000 30.4400 1.9400 1
844.4000 27.1200 0.0000 1
732.8000 25.6900 0.0000 1
393.0000 21.4200 0.0000 1
257.4000 20.8600 0.0000 1
441.5000 25.9000 0.0000 1
422.1000 22.0400 0.5500 1
1059.0000 28.2800 1.8800 1
556.6000 28.2400 0.9000 1
689.6000 24.1100 1.1800 1
400.5000 23.0000 0.0000 1
789.6000 28.4200 1.9400 1
689.4000 24.6200 1.3000 1
782.0000 27.1000 1.9600 1
246.8000 20.8900 0.0000 1
838.2000 28.6800 1.7000 1
671.0000 25.3000 0.4000 1
379.5000 27.1600 0.0000 1
402.8000 25.7400 0.9000 1
254.0000 26.9000 0.0000 1
777.3000 25.4100 1.5300 1
690.0000 25.7000 1.8000 1
461.7000 22.2700 0.9000 1
394.6000 24.4400 0.4000 1
726.0000 30.1000 0.9000 1
553.8000 26.6400 2.1200 1
596.8000 22.8300 0.0000 1
862.0000 27.2000 0.0000 1
855.0000 27.0000 0.9000 1
764.6000 28.1800 0.9000 1
701.3000 27.3800 0.4000 1
653.9000 23.6100 0.9000 1
471.8000 22.7600 0.0000 1
959.2000 26.3000 0.0000 1
884.2000 30.0900 2.7000 1
587.6000 25.2000 0.0000 1
784.0000 26.6000 0.4000 1
596.9000 25.1500 0.0000 1
868.4000 29.5800 1.3000 1
695.9000 28.4400 1.3000 1
681.2000 27.2200 1.8800 1
438.4000 23.4000 0.0000 1
353.0000 23.7800 0.0000 1
1300.6000 25.0700 0.4000 1
638.2000 27.1800 0.7000 1
863.5000 29.6000 0.9000 1
715.4000 26.8200 1.0600 1
792.8000 26.7400 2.3000 1
529.4000 23.3100 0.4500 1
198.3000 22.5700 0.0000 1
871.0000 26.2000 1.3000 1
937.2000 27.8100 1.9200 1
681.8000 25.2400 0.2600 1
902.0000 27.4000 0.2400 1
596.4000 23.6300 0.0000 1
581.6000 25.6900 1.3000 1
479.0000 28.9600 0.0000 1
752.0000 26.2500 1.1000 1
647.6000 26.0200 2.3800 1
504.4000 24.2200 0.0000 1
587.9000 24.4600 0.0000 1
692.0000 25.3000 0.0000 1
770.0000 27.5000 1.3500 1
287.1000 23.3800 0.0000 1
812.7000 24.6500 0.0000 1
324.8000 22.8800 0.0000 1
790.0000 26.7400 0.0000 1
418.9000 23.0800 0.0000 1
691.2000 26.8400 0.4000 1
