Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	AveGenerality	ExpRules	Time(min)
132990	1427	2000	0.9673659673659674	0.6468333333333323	0.6643307638402243	38.09980652332306
137280	1445	2000	0.9613053613053613	0.6409999999999978	0.6678200692041523	39.315448546409606
141570	1431	2000	0.9643356643356643	0.6402499999999983	0.673654786862334	40.51115489403407
145860	1392	2000	0.9717948717948718	0.6509166666666666	0.6666666666666666	41.58836882511775
150150	1395	2000	0.9741258741258741	0.6579166666666653	0.6580645161290323	42.701260232925414
154440	1376	2000	0.9703962703962704	0.6654166666666644	0.6765988372093024	43.857625703016915
158730	1385	2000	0.9717948717948718	0.668333333333332	0.6700361010830325	44.80935411453247
163020	1367	2000	0.9666666666666667	0.6718333333333326	0.681784930504755	45.898867917060855
167310	1376	2000	0.9699300699300699	0.6748333333333305	0.6722383720930233	46.999100959300996
171600	1355	2000	0.9773892773892774	0.6842499999999989	0.6782287822878229	48.140873344739276
175890	1379	2000	0.9783216783216783	0.6775833333333305	0.6831036983321247	49.331665066878
180180	1363	2000	0.972960372960373	0.6796666666666653	0.6903888481291269	50.31169152259827
184470	1352	2000	0.9734265734265735	0.6776666666666645	0.6952662721893491	51.31072473128636
188760	1353	2000	0.9715617715617716	0.6804999999999989	0.6851441241685144	52.343625672658284
193050	1364	2000	0.9692307692307692	0.6806666666666658	0.6825513196480938	53.42130681673686
197340	1351	2000	0.9682983682983684	0.6744166666666653	0.7068837897853442	54.38020218213399
201630	1347	2000	0.9587412587412587	0.6767499999999992	0.676317743132888	55.92044650316238
205920	1370	2000	0.9552447552447553	0.6739999999999983	0.6824817518248175	56.94464507897695
210210	1350	2000	0.9615384615384616	0.6821666666666651	0.6948148148148148	58.059968797365826
214500	1348	2000	0.9631701631701631	0.6834166666666647	0.7129080118694362	59.03596476316452
218790	1320	2000	0.9638694638694638	0.6894166666666645	0.6946969696969697	60.05375596682231
223080	1331	2000	0.9641025641025641	0.6851666666666654	0.6776859504132231	61.40727927684784
227370	1350	2000	0.9627039627039627	0.6847499999999994	0.6985185185185185	62.86565142075221
231660	1326	2000	0.9592074592074592	0.6909999999999984	0.6953242835595776	63.951349345843
235950	1307	2000	0.9638694638694638	0.6984999999999975	0.7046671767406274	64.87530076503754
240240	1321	2000	0.9673659673659674	0.6954166666666645	0.7024981074943225	65.85876302719116
244530	1339	2000	0.9668997668997669	0.6952499999999996	0.7050037341299478	67.22067491610845
248820	1337	2000	0.9631701631701631	0.6935833333333324	0.7180254300673149	68.45597840150198
253110	1337	2000	0.9594405594405594	0.6954166666666669	0.7083021690351533	69.81186762650808
257400	1352	2000	0.9561771561771562	0.6975833333333311	0.7056213017751479	70.6672723253568
261690	1344	2000	0.9512820512820512	0.696333333333331	0.7247023809523809	71.54348136583964
265980	1309	2000	0.9487179487179487	0.7004166666666655	0.7173414820473644	72.85827660560608
270270	1318	2000	0.9512820512820512	0.7011666666666645	0.7215477996965098	73.96533461411794
274560	1314	2000	0.9505827505827505	0.7032499999999998	0.7321156773211568	74.90738006035487
278850	1326	2000	0.948951048951049	0.7055833333333328	0.722473604826546	75.83261576890945
283140	1297	2000	0.9498834498834499	0.7043333333333337	0.7393986121819583	76.7919801791509
287430	1282	2000	0.9536130536130536	0.7037499999999977	0.7449297971918877	77.81049698193868
291720	1293	2000	0.951981351981352	0.7042499999999978	0.7331786542923434	78.68286170164744
296010	1279	2000	0.948951048951049	0.7032499999999993	0.743549648162627	79.6170213063558
