R_0 R_1 R_2 Class
696.0000 24.7000 0.9000 1
934.0000 26.9000 0.0000 1
468.0000 23.4000 0.0000 1
799.0000 28.0000 1.3000 1
754.0000 25.6000 0.0000 1
733.0000 25.6000 0.0000 1
935.0000 29.6000 0.4000 1
680.0000 27.7000 1.3000 1
705.0000 24.4000 0.0000 1
583.0000 25.9000 1.8000 1
980.0000 30.6000 1.3000 1
639.0000 25.2000 0.0000 1
732.0000 26.7000 3.1000 1
579.0000 22.9000 0.0000 1
1053.0000 27.6000 2.7000 1
945.0000 25.7000 0.9000 1
411.0000 27.0000 0.0000 1
736.0000 25.4000 0.9000 1
827.0000 26.8000 0.9000 1
582.0000 26.9000 1.3000 1
536.0000 27.1000 0.0000 1
781.0000 25.9000 0.9000 1
957.0000 28.0000 0.9000 1
1026.0000 26.8000 0.9000 1
804.0000 26.1000 0.4000 1
787.0000 26.4000 0.9000 1
594.0000 24.7000 0.9000 1
740.0000 26.7000 1.8000 1
775.0000 28.1000 0.9000 1
866.0000 27.0000 0.9000 1
758.0000 26.6000 1.8000 1
349.0000 23.1000 0.0000 1
365.0000 23.3000 0.0000 1
425.0000 23.9000 0.0000 1
809.0000 27.6000 1.8000 1
871.0000 30.2000 0.9000 1
947.0000 24.6000 1.8000 1
650.0000 26.6000 0.0000 1
696.0000 27.2000 0.0000 1
709.0000 23.7000 1.3000 1
468.0000 24.4000 0.0000 1
539.0000 24.8000 0.0000 1
1025.0000 30.2000 2.2000 1
977.0000 27.7000 2.2000 1
514.0000 24.2000 0.0000 1
775.0000 26.8000 1.8000 1
664.0000 28.1000 2.7000 1
784.0000 23.2000 2.2000 1
927.0000 27.5000 2.2000 1
986.0000 28.7000 2.2000 1
365.0000 24.3000 0.0000 1
600.0000 25.2000 0.9000 1
869.0000 26.3000 1.8000 1
683.0000 25.9000 0.0000 1
680.0000 29.5000 2.2000 1
972.0000 28.4000 3.1000 1
961.0000 28.7000 2.7000 1
875.0000 28.6000 2.7000 1
949.0000 27.6000 4.0000 1
620.0000 25.1000 0.4000 1
189.0000 22.8000 0.0000 1
893.0000 28.6000 1.3000 1
1099.0000 28.9000 3.6000 1
822.0000 25.6000 0.9000 1
590.0000 25.7000 0.0000 1
974.0000 26.3000 1.3000 1
972.0000 30.2000 1.3000 1
223.0000 25.8000 0.0000 1
598.0000 26.1000 0.0000 1
506.0000 22.9000 0.0000 1
778.0000 25.4000 0.4000 1
834.0000 26.7000 1.8000 1
632.0000 26.3000 0.0000 1
476.0000 24.0000 0.0000 1
615.0000 23.2000 0.0000 1
490.0000 28.0000 0.0000 1
616.0000 27.4000 0.9000 1
434.0000 23.8000 0.4000 1
752.0000 27.2000 1.3000 1
967.0000 25.3000 0.9000 1
613.0000 24.7000 0.0000 1
880.0000 26.9000 0.0000 1
772.0000 26.0000 2.7000 1
600.0000 27.2000 0.0000 1
761.0000 25.4000 0.9000 1
900.0000 27.6000 1.3000 1
1013.0000 27.2000 0.0000 1
1074.0000 28.4000 2.2000 1
527.0000 23.3000 0.4000 1
602.0000 27.5000 0.4000 1
946.0000 27.1000 0.0000 1
331.0000 22.4000 0.4000 1
755.0000 28.3000 0.4000 1
727.0000 28.5000 0.9000 1
915.0000 26.2000 0.0000 1
769.0000 27.5000 0.9000 1
789.0000 25.8000 0.0000 1
1015.0000 27.1000 1.3000 1
501.0000 23.8000 0.0000 1
601.0000 25.5000 0.0000 1
875.0000 28.0000 0.4000 1
326.0000 21.5000 0.0000 1
654.0000 23.2000 0.4000 1
387.0000 24.3000 0.0000 1
543.0000 24.8000 0.0000 1
383.0000 22.1000 0.0000 1
797.0000 25.0000 1.8000 1
833.0000 24.4000 0.9000 1
849.0000 28.9000 1.3000 1
867.0000 27.3000 1.3000 1
563.0000 24.8000 0.0000 1
653.0000 27.2000 0.9000 1
740.0000 24.7000 0.4000 1
794.0000 29.3000 0.9000 1
758.0000 28.0000 0.0000 1
578.0000 27.4000 0.9000 1
750.0000 22.7000 0.0000 1
905.0000 28.4000 1.3000 1
682.0000 27.5000 0.0000 1
583.0000 24.7000 0.9000 1
817.0000 29.3000 0.0000 1
735.0000 27.1000 0.4000 1
844.0000 29.6000 0.9000 1
773.0000 27.3000 3.1000 1
689.0000 27.7000 1.3000 1
534.0000 23.7000 0.0000 1
421.0000 26.9000 0.0000 1
651.0000 26.2000 0.4000 1
550.0000 24.0000 0.0000 1
651.0000 26.8000 1.8000 1
476.0000 25.1000 0.0000 1
649.0000 28.0000 0.4000 1
716.0000 25.7000 0.9000 1
939.0000 27.2000 2.2000 1
756.0000 28.3000 1.3000 1
919.0000 27.6000 0.9000 1
730.0000 26.7000 0.0000 1
603.0000 28.1000 0.9000 1
598.0000 26.8000 0.0000 1
735.0000 26.2000 1.3000 1
734.0000 26.3000 0.0000 1
329.0000 24.0000 0.0000 1
966.0000 28.2000 2.2000 1
564.0000 26.3000 0.0000 1
783.0000 24.9000 2.7000 1
853.0000 27.9000 0.4000 1
731.0000 27.4000 0.0000 1
920.0000 26.3000 0.4000 1
724.0000 27.9000 0.0000 1
583.0000 25.4000 0.0000 1
695.0000 25.6000 0.0000 1
557.0000 23.7000 0.4000 1
468.0000 26.8000 0.4000 1
803.0000 25.4000 1.8000 1
578.0000 30.2000 0.9000 1
659.0000 25.4000 1.8000 1
322.0000 24.6000 0.4000 1
771.0000 28.0000 0.0000 1
602.0000 23.0000 0.0000 1
671.0000 27.2000 1.8000 1
338.0000 24.7000 0.0000 1
745.0000 26.6000 0.9000 1
883.0000 28.1000 0.0000 1
682.0000 24.9000 1.3000 1
860.0000 25.8000 0.0000 1
774.0000 25.2000 0.4000 1
693.0000 24.3000 0.4000 1
458.0000 24.1000 0.0000 1
560.0000 20.6000 0.0000 1
841.0000 27.2000 1.3000 1
647.0000 23.0000 0.4000 1
960.0000 26.2000 1.8000 1
904.0000 28.1000 0.9000 1
803.0000 28.8000 0.0000 1
941.0000 29.6000 3.6000 1
701.0000 27.9000 0.4000 1
865.0000 25.3000 1.8000 1
806.0000 26.3000 2.2000 1
630.0000 23.3000 0.0000 1
820.0000 26.2000 0.0000 1
1057.0000 28.6000 3.1000 1
474.0000 23.0000 0.0000 1
1013.0000 29.3000 2.2000 1
587.0000 23.9000 0.4000 1
674.0000 27.1000 1.8000 1
683.0000 29.0000 1.8000 1
774.0000 27.9000 2.2000 1
1094.0000 26.9000 2.7000 1
917.0000 31.1000 1.8000 1
879.0000 27.9000 2.2000 1
941.0000 27.7000 2.7000 1
822.0000 30.2000 1.8000 1
717.0000 26.1000 1.3000 1
932.0000 28.2000 0.9000 1
543.0000 26.9000 0.4000 1
698.0000 26.9000 0.0000 1
638.0000 25.3000 0.4000 1
812.0000 26.9000 0.4000 1
909.0000 29.1000 0.9000 1
923.0000 25.6000 2.2000 1
708.0000 24.9000 0.0000 1
891.0000 26.1000 2.7000 1
778.0000 23.9000 0.0000 1
653.0000 27.8000 1.3000 1
527.0000 24.2000 0.4000 1
712.0000 22.6000 0.4000 1
568.0000 25.9000 0.4000 1
772.0000 28.2000 1.3000 1
585.0000 25.8000 0.4000 1
848.0000 27.3000 0.0000 1
919.0000 27.3000 2.2000 1
933.0000 28.1000 2.7000 1
671.0000 23.7000 0.9000 1
926.0000 28.3000 2.2000 1
673.0000 25.5000 0.4000 1
748.0000 25.7000 0.4000 1
555.0000 21.7000 0.0000 1
824.0000 25.9000 0.0000 1
573.0000 27.6000 1.3000 1
742.0000 24.8000 0.0000 1
670.0000 25.2000 0.0000 1
668.0000 25.9000 0.0000 1
887.0000 26.5000 1.3000 1
880.0000 23.8000 3.1000 1
954.0000 28.1000 0.4000 1
521.0000 23.2000 0.0000 1
673.0000 26.1000 0.4000 1
214.0000 22.8000 0.0000 1
233.0000 28.9000 0.0000 1
778.0000 29.3000 1.3000 1
589.0000 23.2000 0.9000 1
1064.0000 27.8000 2.7000 1
616.0000 29.0000 2.2000 1
528.0000 23.2000 0.4000 1
690.0000 24.8000 0.0000 1
866.0000 29.2000 1.3000 1
461.0000 25.2000 0.0000 1
623.0000 25.6000 0.0000 1
722.0000 29.8000 1.8000 1
832.0000 28.6000 1.3000 1
577.0000 24.8000 0.0000 1
749.0000 26.3000 0.0000 1
503.0000 23.7000 0.0000 1
1065.0000 25.7000 1.8000 1
809.0000 27.9000 2.7000 1
255.0000 24.8000 0.0000 1
1017.0000 27.3000 3.6000 1
461.0000 24.4000 0.0000 1
1027.0000 28.4000 2.2000 1
690.0000 24.2000 0.9000 1
432.0000 23.1000 0.0000 1
491.0000 24.2000 0.0000 1
279.0000 25.5000 0.0000 1
675.0000 27.7000 0.0000 1
787.0000 27.0000 1.3000 1
879.0000 25.6000 0.4000 1
571.0000 27.5000 1.3000 1
970.0000 27.1000 2.2000 1
513.0000 24.3000 0.0000 1
539.0000 24.0000 0.4000 1
789.0000 26.9000 2.7000 1
647.0000 26.6000 0.0000 1
860.0000 25.9000 0.0000 1
554.0000 25.4000 0.0000 1
1047.0000 26.6000 1.3000 1
678.0000 27.7000 0.9000 1
684.0000 23.3000 0.9000 1
987.0000 26.1000 0.9000 1
642.0000 23.7000 0.0000 1
657.0000 25.3000 0.0000 1
488.0000 23.5000 0.0000 1
783.0000 27.8000 1.3000 1
610.0000 24.4000 0.0000 1
590.0000 22.8000 0.0000 1
580.0000 23.3000 0.4000 1
817.0000 27.8000 1.3000 1
524.0000 23.2000 0.4000 1
863.0000 26.8000 1.8000 1
485.0000 24.3000 0.0000 1
644.0000 24.6000 0.9000 1
674.0000 23.4000 0.0000 1
675.0000 26.9000 0.9000 1
593.0000 24.2000 0.0000 1
739.0000 26.1000 0.4000 1
734.0000 28.7000 2.2000 1
958.0000 27.9000 0.4000 1
583.0000 24.9000 0.4000 1
956.0000 28.7000 1.3000 1
704.0000 26.4000 0.0000 1
851.0000 26.0000 0.9000 1
973.0000 30.7000 2.2000 1
909.0000 28.5000 2.7000 1
952.0000 30.4000 2.2000 1
528.0000 24.8000 0.0000 1
828.0000 27.4000 1.8000 1
606.0000 24.6000 0.9000 1
531.0000 23.7000 0.0000 1
777.0000 28.0000 1.3000 1
388.0000 21.4000 0.0000 1
947.0000 27.6000 2.7000 1
750.0000 28.9000 0.0000 1
745.0000 26.7000 0.0000 1
495.0000 23.9000 0.0000 1
731.0000 27.9000 0.9000 1
565.0000 23.9000 0.0000 1
602.0000 24.6000 0.9000 1
617.0000 23.2000 0.9000 1
926.0000 28.3000 0.4000 1
636.0000 25.8000 2.7000 1
565.0000 25.7000 0.0000 1
601.0000 26.7000 0.0000 1
727.0000 26.5000 0.9000 1
1049.0000 28.6000 1.3000 1
478.0000 24.6000 0.0000 1
872.0000 26.8000 0.0000 1
257.0000 23.6000 0.0000 1
759.0000 28.2000 0.9000 1
731.0000 25.8000 0.9000 1
776.0000 27.8000 2.2000 1
606.0000 24.6000 0.0000 1
865.0000 26.8000 1.3000 1
472.0000 22.7000 0.0000 1
800.0000 27.8000 0.4000 1
788.0000 27.8000 1.3000 1
944.0000 28.8000 1.8000 1
616.0000 25.4000 0.0000 1
676.0000 27.6000 0.4000 1
493.0000 25.2000 0.0000 1
926.0000 29.1000 0.4000 1
866.0000 26.9000 1.3000 1
919.0000 27.9000 3.1000 1
1111.0000 28.4000 2.2000 1
986.0000 27.1000 1.3000 1
666.0000 23.3000 0.0000 1
693.0000 24.1000 0.0000 1
659.0000 24.1000 0.9000 1
811.0000 26.8000 0.0000 1
459.0000 22.7000 0.0000 1
355.0000 23.8000 0.4000 1
776.0000 28.0000 1.8000 1
768.0000 27.6000 0.4000 1
686.0000 26.4000 0.9000 1
981.0000 25.8000 0.9000 1
745.0000 27.1000 1.8000 1
656.0000 25.4000 0.9000 1
972.0000 28.3000 0.0000 1
638.0000 23.6000 0.0000 1
390.0000 23.3000 0.0000 1
432.0000 24.4000 0.0000 1
803.0000 26.3000 1.3000 1
765.0000 27.9000 2.2000 1
881.0000 27.2000 2.2000 1
820.0000 28.0000 2.7000 1
653.0000 25.1000 0.0000 1
805.0000 26.3000 0.0000 1
938.0000 28.6000 2.2000 1
760.0000 27.9000 0.4000 1
679.0000 25.0000 0.0000 1
740.0000 28.4000 1.3000 1
638.0000 23.4000 0.0000 1
813.0000 27.3000 0.9000 1
740.0000 24.9000 0.4000 1
799.0000 26.6000 1.8000 1
744.0000 26.3000 0.9000 1
997.0000 29.4000 1.8000 1
724.0000 27.3000 1.8000 1
518.0000 23.7000 0.4000 1
595.0000 27.0000 2.2000 1
599.0000 25.2000 0.4000 1
903.0000 28.6000 1.8000 1
904.0000 26.4000 0.4000 1
642.0000 24.3000 0.4000 1
677.0000 26.4000 1.8000 1
447.0000 24.3000 0.0000 1
1132.0000 27.7000 1.8000 1
918.0000 27.2000 1.8000 1
689.0000 25.9000 1.8000 1
1042.0000 29.0000 0.4000 1
894.0000 28.8000 1.3000 1
712.0000 29.7000 2.7000 1
622.0000 24.8000 0.0000 1
614.0000 23.4000 0.0000 1
847.0000 28.4000 1.3000 1
1184.0000 29.2000 1.8000 1
638.0000 23.5000 0.0000 1
588.0000 25.1000 1.8000 1
684.0000 26.8000 1.3000 1
444.0000 27.7000 0.4000 1
520.0000 23.3000 0.4000 1
518.0000 21.8000 0.4000 1
674.0000 26.9000 2.2000 1
521.0000 22.9000 0.4000 1
685.0000 26.1000 0.0000 1
536.0000 23.1000 0.4000 1
849.0000 27.6000 0.9000 1
427.0000 24.5000 0.9000 1
639.0000 27.2000 1.3000 1
572.0000 27.4000 0.0000 1
568.0000 24.3000 0.0000 1
595.0000 24.6000 0.9000 1
723.0000 26.9000 0.4000 1
726.0000 28.3000 0.4000 1
863.0000 28.6000 2.2000 1
774.0000 27.9000 1.3000 1
826.0000 26.7000 0.9000 1
587.0000 26.3000 1.3000 1
808.0000 25.1000 0.0000 1
879.0000 27.1000 1.8000 1
452.0000 24.2000 0.0000 1
521.0000 25.8000 0.4000 1
695.0000 27.6000 0.9000 1
771.0000 26.8000 0.9000 1
700.0000 28.1000 0.9000 1
407.0000 22.4000 0.9000 1
450.0000 28.8000 0.4000 1
501.0000 23.5000 0.9000 1
779.0000 25.3000 0.9000 1
402.0000 24.7000 0.9000 1
781.0000 27.1000 2.2000 1
934.0000 26.2000 0.4000 1
545.0000 23.7000 0.0000 1
916.0000 28.3000 0.4000 1
881.0000 26.4000 0.9000 1
821.0000 28.2000 0.9000 1
468.0000 25.3000 0.0000 1
778.0000 25.9000 0.4000 1
735.0000 27.4000 0.4000 1
588.0000 26.2000 2.2000 1
557.0000 27.0000 0.0000 1
696.0000 27.1000 0.0000 1
862.0000 25.1000 2.7000 1
495.0000 24.2000 0.9000 1
506.0000 24.0000 0.0000 1
777.0000 25.2000 0.4000 1
464.0000 23.3000 0.0000 1
872.0000 27.2000 0.4000 1
647.0000 23.9000 0.0000 1
902.0000 24.9000 0.0000 1
816.0000 26.1000 0.0000 1
963.0000 26.3000 1.8000 1
937.0000 28.1000 2.2000 1
496.0000 23.5000 0.0000 1
665.0000 26.9000 1.3000 1
811.0000 24.6000 1.3000 1
640.0000 24.9000 0.9000 1
781.0000 23.9000 0.9000 1
612.0000 28.9000 0.9000 1
533.0000 26.8000 0.4000 1
485.0000 25.9000 0.4000 1
597.0000 23.5000 0.0000 1
406.0000 26.5000 0.0000 1
554.0000 23.4000 0.4000 1
715.0000 22.8000 0.0000 1
461.0000 28.4000 0.4000 1
709.0000 25.3000 0.0000 1
781.0000 23.6000 2.2000 1
857.0000 25.7000 0.0000 1
421.0000 21.6000 0.0000 1
677.0000 26.8000 2.2000 1
507.0000 24.4000 0.0000 1
890.0000 29.0000 1.3000 1
893.0000 24.7000 0.0000 1
676.0000 24.6000 0.0000 1
649.0000 24.8000 1.8000 1
643.0000 26.4000 0.0000 1
486.0000 26.0000 1.8000 1
670.0000 23.9000 0.0000 1
726.0000 23.6000 0.4000 1
713.0000 25.4000 2.7000 1
744.0000 25.5000 0.0000 1
407.0000 21.4000 0.4000 1
885.0000 26.6000 0.4000 1
693.0000 25.7000 0.9000 1
580.0000 23.6000 0.0000 1
839.0000 26.0000 3.1000 1
758.0000 26.1000 1.3000 1
519.0000 22.7000 0.0000 1
476.0000 22.9000 0.0000 1
520.0000 24.0000 0.0000 1
852.0000 23.7000 1.3000 1
723.0000 26.4000 0.9000 1
515.0000 28.2000 0.9000 1
765.0000 26.7000 2.7000 1
755.0000 25.6000 0.0000 1
764.0000 26.3000 1.3000 1
819.0000 29.3000 1.8000 1
763.0000 27.1000 2.2000 1
517.0000 22.4000 0.0000 1
782.0000 29.1000 1.3000 1
744.0000 28.0000 4.5000 1
567.0000 26.0000 1.3000 1
733.0000 27.0000 1.8000 1
346.0000 23.6000 0.4000 1
758.0000 25.6000 0.0000 1
723.0000 25.4000 1.3000 1
894.0000 29.5000 2.2000 1
954.0000 26.8000 0.9000 1
1009.0000 29.5000 3.1000 1
894.0000 27.2000 3.1000 1
693.0000 27.6000 3.1000 1
824.0000 24.7000 0.0000 1
810.0000 25.7000 3.1000 1
865.0000 29.2000 0.9000 1
821.0000 28.4000 0.9000 1
862.0000 26.9000 2.7000 1
516.0000 27.3000 0.0000 1
953.0000 28.1000 0.9000 1
1222.0000 27.3000 1.8000 1
502.0000 25.9000 0.0000 1
472.0000 24.6000 0.4000 1
549.0000 24.1000 0.4000 1
526.0000 24.1000 0.0000 1
644.0000 27.8000 1.3000 1
935.0000 27.6000 0.9000 1
961.0000 27.4000 1.8000 1
916.0000 27.3000 1.8000 1
1009.0000 28.3000 2.7000 1
511.0000 23.2000 0.4000 1
792.0000 28.7000 2.7000 1
500.0000 22.9000 0.0000 1
445.0000 26.2000 0.0000 1
894.0000 24.1000 0.0000 1
485.0000 22.3000 0.9000 1
573.0000 25.0000 0.0000 1
894.0000 28.6000 1.3000 1
666.0000 25.7000 0.0000 1
591.0000 28.4000 1.3000 1
737.0000 28.0000 1.8000 1
963.0000 23.4000 1.8000 1
708.0000 25.5000 0.4000 1
466.0000 22.4000 0.0000 1
880.0000 26.0000 0.4000 1
173.0000 27.8000 0.0000 1
737.0000 25.9000 0.0000 1
691.0000 27.7000 2.2000 1
743.0000 24.9000 2.2000 1
684.0000 29.3000 1.3000 1
698.0000 27.2000 1.3000 1
640.0000 23.2000 1.8000 1
323.0000 24.1000 0.0000 1
612.0000 22.2000 1.3000 1
704.0000 23.0000 0.4000 1
513.0000 25.7000 0.9000 1
480.0000 21.9000 0.0000 1
596.0000 23.8000 0.0000 1
912.0000 28.9000 1.3000 1
492.0000 25.0000 0.4000 1
779.0000 24.9000 0.0000 1
846.0000 25.8000 0.0000 1
655.0000 24.4000 1.8000 1
772.0000 27.3000 0.9000 1
474.0000 23.8000 0.0000 1
854.0000 27.8000 2.7000 1
833.0000 25.4000 0.0000 1
678.0000 26.4000 0.0000 1
359.0000 22.6000 0.0000 1
650.0000 25.0000 0.0000 1
502.0000 25.6000 0.9000 1
685.0000 23.1000 1.8000 1
595.0000 27.4000 0.9000 1
575.0000 24.8000 0.0000 1
466.0000 22.5000 0.4000 1
776.0000 26.1000 0.9000 1
829.0000 28.3000 1.3000 1
805.0000 26.4000 1.8000 1
531.0000 25.9000 1.3000 1
821.0000 24.7000 1.8000 1
622.0000 23.9000 0.0000 1
847.0000 28.9000 1.8000 1
519.0000 24.0000 1.3000 1
681.0000 26.7000 0.4000 1
857.0000 28.2000 0.0000 1
655.0000 28.2000 0.4000 1
745.0000 28.2000 0.4000 1
747.0000 24.4000 0.9000 1
755.0000 23.9000 0.0000 1
363.0000 28.1000 0.0000 1
946.0000 27.1000 2.2000 1
622.0000 23.3000 0.4000 1
796.0000 26.0000 1.8000 1
444.0000 23.3000 0.0000 1
802.0000 26.9000 2.7000 1
529.0000 25.2000 1.3000 1
748.0000 27.7000 1.3000 1
896.0000 28.3000 1.3000 1
891.0000 29.2000 1.3000 1
776.0000 28.1000 2.2000 1
696.0000 22.6000 0.0000 1
904.0000 25.9000 3.1000 1
669.0000 25.0000 0.0000 1
387.0000 23.9000 0.0000 1
699.0000 25.6000 1.8000 1
875.0000 27.4000 0.9000 1
903.0000 25.4000 1.8000 1
605.0000 26.1000 0.0000 1
454.0000 23.4000 0.0000 1
1009.0000 27.0000 1.8000 1
512.0000 24.3000 0.9000 1
671.0000 29.7000 0.9000 1
907.0000 27.0000 0.4000 1
829.0000 27.1000 0.9000 1
980.0000 29.1000 1.3000 1
815.0000 27.4000 0.4000 1
870.0000 24.7000 0.0000 1
1016.0000 26.9000 3.6000 1
880.0000 28.1000 1.8000 1
935.0000 26.7000 2.7000 1
624.0000 25.3000 1.3000 1
467.0000 24.0000 0.0000 1
773.0000 25.0000 0.4000 1
1041.0000 26.9000 1.3000 1
732.0000 24.9000 1.8000 1
737.0000 26.0000 2.2000 1
547.0000 25.6000 0.0000 1
604.0000 25.0000 2.2000 1
741.0000 26.5000 2.2000 1
633.0000 26.1000 0.4000 1
674.0000 24.9000 0.0000 1
269.0000 24.3000 0.0000 1
759.0000 23.7000 1.3000 1
998.0000 28.3000 1.8000 1
846.0000 25.9000 2.2000 1
516.0000 22.6000 0.0000 1
717.0000 24.9000 0.0000 1
668.0000 26.2000 1.8000 1
622.0000 26.9000 2.2000 1
636.0000 24.9000 1.3000 1
623.0000 26.8000 1.3000 1
865.0000 26.0000 1.8000 1
679.0000 24.7000 0.9000 1
771.0000 27.6000 2.2000 1
674.0000 26.3000 0.9000 1
638.0000 26.5000 0.0000 1
786.0000 25.3000 0.9000 1
757.0000 24.9000 0.4000 1
818.0000 28.9000 2.2000 1
622.0000 26.2000 0.4000 1
624.0000 25.9000 0.0000 1
733.0000 25.3000 0.9000 1
665.0000 22.9000 0.0000 1
797.0000 28.6000 0.0000 1
1066.0000 28.6000 2.7000 1
576.0000 24.6000 0.9000 1
656.0000 24.6000 0.9000 1
892.0000 27.9000 0.0000 1
641.0000 24.9000 0.4000 1
782.0000 24.9000 0.9000 1
718.0000 27.1000 1.8000 1
783.0000 28.4000 0.9000 1
653.0000 26.8000 2.7000 1
855.0000 26.2000 2.7000 1
767.0000 24.6000 2.7000 1
782.0000 25.4000 0.0000 1
476.0000 22.6000 0.0000 1
768.0000 24.4000 0.0000 1
725.0000 28.1000 1.8000 1
1002.0000 29.1000 2.7000 1
796.0000 27.0000 0.0000 1
719.0000 28.6000 2.2000 1
428.0000 24.2000 0.0000 1
445.0000 23.4000 0.9000 1
795.0000 26.7000 3.1000 1
824.0000 28.0000 1.3000 1
752.0000 26.0000 2.2000 1
715.0000 28.5000 1.8000 1
346.0000 23.4000 0.4000 1
809.0000 28.3000 2.2000 1
966.0000 24.8000 1.3000 1
474.0000 21.6000 0.0000 1
675.0000 29.2000 0.9000 1
875.0000 26.1000 2.2000 1
571.0000 23.2000 0.0000 1
633.0000 28.4000 1.3000 1
822.0000 27.2000 1.3000 1
469.0000 23.4000 0.0000 1
560.0000 23.2000 0.0000 1
495.0000 22.4000 0.0000 1
350.0000 22.7000 0.0000 1
800.0000 26.8000 0.9000 1
714.0000 26.7000 0.9000 1
669.0000 25.7000 0.9000 1
702.0000 22.8000 1.3000 1
1010.0000 25.6000 0.0000 1
891.0000 26.6000 2.2000 1
757.0000 27.4000 1.8000 1
750.0000 23.4000 0.0000 1
892.0000 27.5000 0.4000 1
639.0000 23.7000 0.4000 1
708.0000 24.9000 0.0000 1
509.0000 25.2000 0.4000 1
617.0000 24.1000 0.0000 1
648.0000 24.1000 0.0000 1
423.0000 27.2000 0.4000 1
534.0000 23.2000 0.0000 1
431.0000 25.4000 0.0000 1
572.0000 26.1000 0.4000 1
766.0000 24.8000 0.9000 1
716.0000 26.8000 1.3000 1
854.0000 27.3000 0.9000 1
631.0000 27.4000 0.9000 1
772.0000 25.6000 0.9000 1
410.0000 28.4000 2.7000 1
563.0000 22.2000 0.0000 1
751.0000 23.8000 0.0000 1
562.0000 25.6000 0.0000 1
707.0000 26.5000 0.4000 1
649.0000 25.7000 0.4000 1
559.0000 26.0000 0.9000 1
711.0000 24.9000 0.4000 1
817.0000 27.0000 0.9000 1
814.0000 28.3000 0.4000 1
796.0000 26.9000 3.1000 1
604.0000 24.3000 0.0000 1
546.0000 24.9000 0.4000 1
619.0000 24.3000 0.4000 1
805.0000 27.1000 2.7000 1
1034.0000 25.4000 0.4000 1
400.0000 24.6000 0.0000 1
516.0000 24.2000 0.0000 1
816.0000 26.4000 1.3000 1
934.0000 25.3000 2.7000 1
778.0000 26.8000 2.7000 1
864.0000 24.1000 0.0000 1
604.0000 25.2000 0.9000 1
747.0000 27.2000 0.4000 1
542.0000 22.2000 0.0000 1
528.0000 24.1000 1.3000 1
624.0000 24.4000 0.4000 1
464.0000 25.8000 0.0000 1
652.0000 24.4000 0.0000 1
731.0000 23.7000 0.4000 1
1129.0000 26.9000 0.9000 1
477.0000 24.2000 0.0000 1
772.0000 27.3000 0.9000 1
809.0000 26.1000 0.9000 1
756.0000 26.5000 1.3000 1
1043.0000 28.3000 4.9000 1
493.0000 24.1000 0.0000 1
786.0000 28.3000 0.0000 1
681.0000 24.6000 0.9000 1
879.0000 26.6000 0.0000 1
973.0000 29.1000 2.7000 1
376.0000 22.8000 0.0000 1
412.0000 22.7000 0.0000 1
768.0000 28.9000 0.0000 1
633.0000 22.7000 0.4000 1
594.0000 24.3000 0.0000 1
644.0000 25.4000 0.4000 1
499.0000 23.8000 0.0000 1
796.0000 30.1000 1.8000 1
741.0000 24.8000 0.0000 1
812.0000 26.1000 0.0000 1
703.0000 24.8000 1.3000 1
760.0000 26.5000 0.4000 1
644.0000 24.3000 0.0000 1
500.0000 24.1000 0.0000 1
401.0000 23.6000 0.0000 1
767.0000 26.8000 0.0000 1
730.0000 29.3000 1.3000 1
532.0000 27.8000 2.2000 1
335.0000 22.7000 0.0000 1
858.0000 28.4000 0.9000 1
615.0000 24.9000 0.0000 1
740.0000 26.2000 0.0000 1
882.0000 25.7000 0.9000 1
821.0000 27.9000 1.3000 1
753.0000 27.7000 1.8000 1
567.0000 27.3000 1.3000 1
493.0000 23.5000 0.0000 1
627.0000 24.7000 0.0000 1
862.0000 29.7000 1.3000 1
617.0000 24.8000 0.0000 1
913.0000 28.5000 2.7000 1
675.0000 26.0000 0.9000 1
669.0000 24.8000 0.0000 1
762.0000 28.2000 2.2000 1
889.0000 28.4000 1.8000 1
512.0000 27.9000 1.3000 1
515.0000 26.7000 1.3000 1
627.0000 25.3000 0.0000 1
866.0000 28.4000 2.7000 1
274.0000 23.7000 0.0000 1
788.0000 27.6000 1.3000 1
707.0000 24.8000 0.9000 1
675.0000 27.1000 0.4000 1
453.0000 24.6000 0.0000 1
592.0000 24.4000 0.4000 1
592.0000 25.9000 0.0000 1
955.0000 25.8000 2.2000 1
743.0000 24.9000 0.4000 1
532.0000 24.3000 0.0000 1
734.0000 24.8000 1.3000 1
895.0000 27.4000 0.4000 1
553.0000 27.6000 1.8000 1
544.0000 24.1000 0.4000 1
812.0000 29.4000 2.7000 1
788.0000 24.4000 0.0000 1
753.0000 28.3000 1.3000 1
701.0000 25.1000 0.4000 1
632.0000 26.4000 0.0000 1
634.0000 26.5000 0.0000 1
501.0000 25.2000 0.4000 1
862.0000 27.2000 0.0000 1
423.0000 21.7000 0.0000 1
928.0000 26.9000 0.9000 1
806.0000 27.7000 0.9000 1
420.0000 24.1000 0.0000 1
1088.0000 26.7000 1.8000 1
797.0000 29.1000 0.4000 1
294.0000 24.0000 0.0000 1
705.0000 28.2000 0.9000 1
580.0000 24.4000 0.9000 1
758.0000 24.8000 0.0000 1
504.0000 30.3000 0.9000 1
877.0000 25.0000 0.9000 1
538.0000 23.7000 0.0000 1
645.0000 23.8000 0.9000 1
466.0000 24.8000 0.4000 1
1028.0000 29.4000 1.8000 1
803.0000 27.3000 0.4000 1
