R_0 R_1 R_2 Class
638.8000 25.3500 0.0000 1
788.6000 27.2400 0.7000 1
713.0000 27.6500 0.0000 1
767.8000 24.7600 0.0000 1
701.0000 25.6000 0.0000 1
821.5000 27.2500 1.3500 1
321.4000 23.8800 0.0900 1
636.2000 25.9800 1.1400 1
604.8000 28.1800 0.6000 1
465.8000 26.0200 1.3000 1
665.0000 23.9500 0.2000 1
606.0000 27.9000 0.0000 1
806.0000 30.3000 1.3000 1
752.8000 27.2400 2.4000 1
641.3000 24.8200 0.0000 1
367.5000 21.6900 0.0400 1
326.4000 20.6600 0.0000 1
802.0000 26.3200 0.5800 1
399.5000 22.1000 0.0000 1
317.2000 22.5200 0.4000 1
622.0000 27.5400 0.0000 1
473.4000 23.8600 0.0000 1
274.9000 24.0300 0.0000 1
751.4000 27.2200 1.8000 1
915.6000 26.7000 2.0200 1
942.7000 30.0000 1.2600 1
596.6000 26.3800 1.8000 1
269.4000 26.2400 0.0000 1
705.2000 28.0300 1.8000 1
415.0000 22.7800 0.0000 1
795.6000 26.2800 0.9400 1
533.0000 22.1000 0.0000 1
532.8000 24.3200 0.2400 1
551.0000 26.1000 0.4000 1
948.5000 27.7500 1.8000 1
732.5000 27.3000 0.4000 1
530.4000 24.1600 0.0000 1
574.5000 22.5500 0.0000 1
390.0000 22.4400 0.0000 1
991.4000 28.4900 0.4900 1
652.0000 27.0400 0.0000 1
653.0000 24.8000 0.0000 1
460.6000 23.9400 0.0000 1
352.8000 23.6000 0.9400 1
384.4000 25.8600 0.0000 1
447.2000 24.2800 0.0000 1
441.5000 23.2500 0.0000 1
686.0000 24.5700 0.0000 1
963.0000 27.7500 1.3500 1
895.5000 23.1300 2.1600 1
495.3000 28.0200 0.0000 1
485.6000 28.1200 0.3200 1
364.4000 22.9600 0.0000 1
808.8000 28.3300 2.2500 1
728.8000 29.1400 2.1600 1
802.4000 29.5400 1.1700 1
557.0000 29.7600 0.4000 1
199.0000 22.8900 0.0000 1
602.8000 24.3600 0.7000 1
640.6000 28.7400 0.9000 1
672.2000 25.2800 0.4000 1
554.0000 25.8200 0.0000 1
414.4000 26.1800 0.0000 1
278.8000 26.0600 0.0000 1
267.4000 23.7000 0.0000 1
816.6000 28.3800 2.7000 1
543.3000 24.2500 0.4900 1
368.2000 20.7400 0.0800 1
975.1000 31.1900 1.8000 1
210.8000 20.9800 0.0000 1
663.4000 28.2600 2.1600 1
647.8000 24.5400 1.0800 1
583.0000 29.2200 1.9600 1
698.2000 27.5200 0.4000 1
520.2000 25.5100 0.4000 1
247.4000 20.8200 0.0000 1
686.0000 27.1000 2.7000 1
657.6000 27.7400 2.2000 1
668.6000 27.1100 1.8400 1
934.4000 26.5600 0.2600 1
945.4000 26.8200 2.2000 1
323.2000 23.1800 0.0000 1
908.4000 27.0000 2.1200 1
861.2000 27.8100 1.6500 1
755.6000 28.4900 0.0000 1
356.5000 23.2200 0.0000 1
817.0000 29.4000 2.0000 1
682.5000 27.2600 1.1800 1
752.8000 25.5600 2.5000 1
417.2000 23.7400 0.4000 1
806.0000 30.3000 2.2000 1
817.2000 29.6900 1.3000 1
294.5000 23.5000 0.0000 1
561.5000 22.5500 0.0000 1
1023.8000 27.9100 2.0700 1
803.0000 25.9000 2.2000 1
961.0000 28.8000 3.6000 1
733.8000 27.9500 2.2000 1
397.8000 20.9400 0.5000 1
824.2000 27.3800 2.7400 1
290.4000 23.2600 0.0000 1
439.5000 24.6500 0.0000 1
718.2000 23.6200 0.9800 1
274.3000 22.0900 0.4000 1
1140.0000 27.3300 0.0000 1
1087.4000 26.9500 1.0200 1
626.4000 25.3800 0.0000 1
738.6000 29.2200 1.1400 1
537.8000 25.3200 0.0000 1
444.2000 22.6200 0.0000 1
242.0000 25.9000 0.0000 1
640.6000 26.7500 0.0000 1
814.0000 27.3600 0.9400 1
624.0000 23.6000 0.0000 1
733.5000 27.4000 2.0000 1
806.0000 29.4000 1.8000 1
551.3000 28.0100 1.3000 1
815.0000 27.1500 1.5500 1
581.0000 28.0000 0.4000 1
474.0000 26.2000 0.4000 1
768.6000 26.9200 1.3900 1
910.3000 25.1700 2.3500 1
779.0000 27.1000 1.3000 1
644.8000 27.1900 1.8000 1
807.0000 29.0500 2.0000 1
840.6000 27.9200 2.3800 1
240.4000 27.4600 0.0000 1
496.8000 23.6800 0.6000 1
347.2000 24.7600 0.0000 1
273.7000 26.8400 0.0400 1
339.6000 24.6000 0.2800 1
875.5000 26.7100 1.8400 1
538.0000 24.0500 0.5500 1
285.8000 22.9300 0.0000 1
699.4000 24.7000 0.0000 1
594.0000 25.8600 1.5000 1
470.6000 23.5000 0.0000 1
797.9000 26.1900 0.0000 1
817.0000 25.4000 1.3000 1
871.8000 27.5800 0.9400 1
803.5000 26.2000 0.0000 1
748.0000 26.8200 0.9000 1
633.0000 23.2000 0.0000 1
820.4000 26.9600 3.2000 1
379.4000 23.6200 0.0000 1
566.5000 28.9000 0.2000 1
726.0000 29.6600 2.8600 1
755.0000 25.2000 0.0000 1
783.0000 25.4400 2.5600 1
1031.0000 29.8700 3.4500 1
485.4000 23.9000 0.0000 1
222.8000 22.8600 0.0000 1
529.7000 24.4100 0.0000 1
731.6000 26.5100 2.0700 1
609.7000 27.7800 0.9400 1
606.6000 24.3300 0.3600 1
837.4000 27.6100 0.4000 1
562.5000 24.5500 0.6500 1
671.3000 23.4000 0.0000 1
1066.4000 28.4000 0.9900 1
755.0000 30.6000 0.9400 1
928.0000 28.0000 2.4500 1
369.6000 24.1800 0.0000 1
913.7000 26.9000 0.0000 1
330.6000 23.8100 0.0000 1
455.8000 28.0800 0.4000 1
466.6000 22.5200 0.0000 1
334.0000 22.6000 0.0000 1
957.2000 28.0000 0.0000 1
728.5000 26.9000 0.9000 1
418.6000 23.7400 0.2800 1
807.8000 29.5600 1.8000 1
650.2000 26.6400 0.7600 1
719.2000 25.1200 0.0000 1
531.6000 25.5400 0.0000 1
219.8000 29.5300 0.0000 1
913.0000 30.9200 1.8900 1
469.8000 24.9600 0.0000 1
578.0000 24.2000 0.0000 1
570.6000 24.2400 1.0600 1
966.2000 27.1800 1.2200 1
360.7000 27.4200 0.1200 1
889.0000 25.6000 4.0000 1
673.4000 26.2200 1.1400 1
561.4000 26.7300 1.1800 1
795.0000 25.4500 1.3500 1
556.2000 23.6400 0.4000 1
782.4000 24.9600 0.0000 1
836.2000 26.7200 2.7000 1
833.8000 27.8400 0.9000 1
600.0000 25.6000 0.9000 1
852.6000 28.4300 0.0000 1
787.5000 24.6500 0.0000 1
461.9000 27.4000 0.9000 1
345.5000 23.1300 0.0000 1
880.4000 26.6700 1.3000 1
543.4000 26.1700 0.9900 1
418.0000 22.8000 0.0000 1
297.7000 22.4500 0.0000 1
813.0000 29.8000 2.7000 1
913.8000 24.8200 2.2000 1
468.2000 26.0000 1.4000 1
750.9000 26.1700 0.0000 1
463.6000 23.2400 0.4000 1
340.1000 24.0200 0.0900 1
739.4000 26.3100 0.9900 1
549.8000 24.8500 0.0000 1
718.6000 26.6600 0.0000 1
821.2000 27.2000 0.7500 1
777.6000 23.1500 0.4000 1
909.8000 27.3100 1.5700 1
637.6000 26.1900 1.7500 1
853.5000 27.8000 0.2000 1
757.1000 28.4500 0.2800 1
571.8000 23.7600 0.4000 1
684.0000 26.1500 1.1000 1
876.6000 26.8600 0.8000 1
541.3000 21.6500 0.7500 1
544.0000 24.6400 0.0000 1
912.0000 26.3000 2.2000 1
677.0000 23.8000 2.2000 1
851.5000 26.1100 0.2800 1
745.0000 25.0500 0.6500 1
567.5000 28.3500 0.9000 1
564.2000 28.5900 1.0200 1
796.7000 25.4000 0.9900 1
788.6000 27.2600 2.7800 1
853.8000 28.4600 1.2200 1
480.0000 21.9000 0.0000 1
371.5000 24.8000 0.4500 1
296.8000 22.1400 0.0000 1
499.5000 25.4200 1.8000 1
768.0000 29.5000 2.7000 1
886.0000 27.3000 2.9000 1
186.4000 26.1200 0.0000 1
534.6000 26.1100 1.8000 1
783.9000 30.3000 1.2100 1
773.4000 25.5800 0.7600 1
674.0000 23.8600 0.9000 1
490.0000 27.4800 0.8000 1
775.8000 27.8200 1.6600 1
352.0000 21.2000 0.0000 1
224.0000 21.7000 0.0000 1
757.2000 24.1500 0.9000 1
453.6000 24.4200 0.0000 1
603.0000 26.5400 1.3000 1
406.0000 23.0000 0.0000 1
406.5000 23.5000 0.0000 1
586.0000 25.5200 0.0000 1
872.9000 26.1100 0.0000 1
967.8000 27.2600 0.0000 1
746.6000 27.2800 1.3000 1
802.5000 29.1000 1.5500 1
755.4000 25.5400 3.3300 1
722.0000 26.4800 2.4000 1
956.0000 29.1000 1.8000 1
437.0000 21.8000 0.4000 1
596.9000 25.1500 0.0000 1
737.5000 30.5000 1.3000 1
629.8000 28.8400 0.9800 1
925.6000 25.3200 0.4000 1
801.6000 27.2200 0.8000 1
673.0000 25.6000 0.0000 1
752.2000 25.6800 0.0000 1
696.3000 27.6200 2.7000 1
750.3000 28.5400 1.0200 1
800.5000 26.1500 2.0000 1
848.6000 27.3600 1.2200 1
860.4000 26.1600 0.4500 1
536.5000 26.5800 0.0400 1
515.6000 25.1000 0.0000 1
390.6000 25.5100 0.4000 1
618.5000 27.6000 1.8000 1
819.8000 24.5800 0.9000 1
350.7000 24.2600 0.4000 1
652.6000 25.5600 0.8500 1
354.0000 23.1200 0.0000 1
490.8000 25.2800 0.0000 1
523.1000 26.0100 0.9000 1
573.6000 24.7400 0.1600 1
713.9000 28.0000 1.8000 1
706.0000 26.0000 0.0000 1
482.8000 28.1400 0.9000 1
747.0000 26.6400 1.7000 1
344.6000 24.9000 0.1600 1
840.8000 25.8000 0.3200 1
376.0000 27.4800 0.7000 1
593.0000 24.5500 0.9000 1
738.0000 24.2500 0.0000 1
588.0000 24.9600 0.0000 1
1048.4000 30.4200 1.3000 1
865.6000 25.8400 2.1200 1
923.8000 27.5600 2.7400 1
514.2000 26.4800 0.0000 1
664.6000 25.1300 0.0000 1
794.0000 28.2100 0.9400 1
512.0000 27.7000 0.3200 1
514.0000 25.0000 0.4000 1
979.5000 27.9100 1.7500 1
747.7000 26.9100 0.0000 1
250.0000 24.4800 0.0000 1
685.9000 24.3300 0.4500 1
743.8000 25.2600 0.0000 1
931.0000 28.2700 3.0100 1
597.6000 26.0600 0.0000 1
617.8000 27.0800 2.2000 1
706.0000 25.9000 0.0000 1
451.7000 27.9200 0.4000 1
914.1000 27.2600 0.0000 1
828.0000 27.0700 2.2500 1
851.8000 25.0200 0.0000 1
220.6000 22.5200 0.0000 1
703.6000 26.2400 0.2400 1
724.2000 27.4000 1.9600 1
915.5000 28.8000 0.5400 1
920.8000 27.1400 2.2000 1
832.4000 27.5300 0.0000 1
834.5000 27.9000 0.0000 1
536.0000 23.9000 0.9000 1
405.8000 25.4000 0.0000 1
724.8000 27.0000 2.8600 1
710.8000 25.4400 1.2200 1
346.4000 22.8200 0.0000 1
325.0000 24.6000 0.0000 1
779.4000 25.8900 2.2000 1
552.0000 28.6500 0.2000 1
434.0000 22.3600 0.7600 1
837.6000 29.0500 0.9900 1
388.4000 22.8600 0.0000 1
541.0000 26.1000 0.0000 1
887.4000 30.0200 1.5300 1
562.2000 28.2000 0.9000 1
737.0000 25.4500 0.0000 1
694.8000 28.5000 2.5600 1
278.0000 20.0000 0.0000 1
582.0000 24.4400 0.7200 1
221.0000 23.9600 0.0000 1
558.5000 25.0000 1.8000 1
707.0000 25.3000 2.2000 1
291.4000 24.1400 0.4000 1
398.5000 25.0500 0.0000 1
860.0000 26.7000 1.8000 1
679.8000 27.1100 0.9000 1
565.4000 25.3400 0.0000 1
710.0000 26.3000 0.4000 1
648.0000 25.5000 0.9000 1
486.5000 26.3000 0.9000 1
533.2000 27.5800 0.7000 1
209.9000 27.9200 0.0400 1
643.0000 26.7000 0.0000 1
763.4000 24.8400 0.0000 1
391.4000 24.7000 0.0000 1
719.0000 24.9600 1.7000 1
219.0000 21.2600 0.0000 1
910.6000 27.7600 1.8000 1
910.6000 29.1000 1.0800 1
905.2000 27.3000 1.9300 1
902.7000 28.0700 1.1700 1
366.6000 20.9400 0.0000 1
361.1000 27.6900 0.0000 1
705.0000 26.4400 0.0000 1
731.6000 26.7400 0.0000 1
340.0000 21.8000 0.0000 1
334.4000 21.6400 0.0000 1
697.5000 25.5500 0.4000 1
710.8000 24.9500 0.0400 1
458.0000 24.9900 0.9400 1
777.1000 25.5000 2.6100 1
580.2000 25.2600 0.9000 1
1025.0000 27.5700 2.5500 1
349.2000 23.3200 0.0000 1
662.7000 27.9800 1.4500 1
653.6000 26.0200 1.2600 1
282.0000 25.2500 0.0000 1
359.1000 24.1900 0.4000 1
768.0000 28.2500 1.2100 1
592.8000 27.7400 1.4800 1
629.5000 29.6000 0.0000 1
428.8000 24.1700 0.0000 1
869.4000 28.8500 0.0000 1
866.4000 26.3400 1.4400 1
852.7000 26.9000 1.2600 1
833.8000 26.8600 1.8600 1
594.8000 23.4400 0.0000 1
677.6000 25.2800 0.0000 1
790.0000 28.7400 0.0000 1
707.7000 27.7100 2.6100 1
541.2000 24.9200 0.0000 1
824.0000 28.4000 0.9000 1
1049.6000 27.9000 3.9400 1
646.0000 24.5000 0.0000 1
800.2000 23.3200 2.1200 1
550.0000 26.8000 1.8000 1
624.2000 26.2600 0.0000 1
783.0000 24.8400 0.9000 1
264.0000 25.1000 0.3200 1
852.4000 27.4000 1.0800 1
655.0000 26.9400 1.3000 1
703.2000 27.1200 0.0000 1
717.5000 26.2100 0.4000 1
961.0000 29.5600 3.6600 1
215.0000 21.2500 0.0000 1
801.0000 26.3000 0.0000 1
652.2000 26.5000 2.0400 1
413.2000 26.0600 0.0000 1
426.0000 26.2400 0.3200 1
849.2000 24.2200 2.2000 1
918.2000 25.8800 0.5000 1
402.8000 26.1800 0.7000 1
677.4000 29.0000 1.0600 1
777.5000 24.5400 0.0000 1
296.6000 25.4000 0.0000 1
617.0000 31.2700 0.9000 1
571.3000 26.9000 1.5700 1
648.2000 24.3400 2.2800 1
355.5000 25.3100 0.0000 1
808.3000 26.3000 2.0800 1
420.2000 24.9200 0.0000 1
647.6000 26.7200 1.2200 1
758.4000 25.8000 1.8000 1
583.1000 24.7200 0.4000 1
580.0000 24.6000 0.4000 1
311.8000 23.6200 0.1600 1
782.8000 28.3000 1.8000 1
825.2000 26.7800 3.4000 1
477.5000 21.7400 0.7500 1
793.0000 28.7000 0.6500 1
425.4000 23.7200 0.0000 1
676.2000 27.5800 1.8000 1
974.4000 27.2200 1.8400 1
789.2000 27.9300 2.3500 1
699.2000 28.1000 1.4800 1
382.4000 23.0400 0.3600 1
738.0000 23.4000 0.9000 1
450.0000 21.0600 0.4000 1
410.0000 26.4000 0.9000 1
599.5000 25.9000 0.6500 1
838.2000 28.6800 1.7000 1
221.0000 22.6500 0.0000 1
836.4000 27.5800 1.5300 1
1016.2000 25.3700 3.6000 1
1092.8000 30.3200 1.9800 1
447.4000 24.0800 0.0000 1
882.3000 27.1000 1.5300 1
762.3000 27.0200 1.4500 1
688.2000 27.6400 2.1600 1
469.6000 23.3400 0.0000 1
371.2000 24.1400 0.4000 1
874.0000 28.5000 1.1000 1
589.8000 26.7400 2.1600 1
803.0000 25.9000 2.7000 1
690.5000 25.4500 0.6500 1
388.8000 23.6600 0.0000 1
555.4000 28.1900 1.7500 1
700.0000 29.5000 1.5500 1
406.2000 26.3000 0.9400 1
928.6000 26.0300 1.7500 1
819.8000 28.8400 2.0200 1
594.0000 24.4000 1.8000 1
627.8000 29.0200 1.9600 1
818.0000 25.8600 1.8000 1
639.2000 26.5400 0.7800 1
571.5000 27.7000 0.2000 1
628.0000 25.3700 1.3000 1
588.2000 23.4800 0.5400 1
612.2000 23.1800 0.0000 1
513.8000 25.8500 0.4000 1
247.0000 24.1200 0.0000 1
687.0000 26.3000 2.2000 1
643.2000 26.9200 1.2600 1
521.8000 27.2800 0.0000 1
386.7000 25.5600 0.0000 1
893.8000 26.2800 2.7000 1
542.3000 23.2400 0.0000 1
960.0000 25.5000 2.2000 1
587.8000 27.7400 1.9400 1
972.4000 27.4200 4.1400 1
962.6000 27.7100 0.7500 1
330.8000 23.1800 0.4000 1
899.0000 28.7000 3.1000 1
734.1000 24.9700 1.8000 1
374.2000 23.9600 0.0000 1
396.3000 21.3300 0.3600 1
736.0000 27.4000 0.4000 1
756.6000 28.5400 0.0000 1
545.2000 28.8000 1.3000 1
891.0000 26.1000 2.7000 1
618.5000 30.6100 1.2100 1
545.0000 24.7500 0.4500 1
445.3000 25.3900 0.4500 1
678.0000 26.5000 0.0000 1
684.5000 28.9000 1.7500 1
633.4000 27.0800 1.5000 1
692.5000 24.7500 0.4000 1
683.0000 24.4600 0.9800 1
740.5000 24.8500 1.3000 1
511.4000 25.4800 0.0000 1
923.6000 29.8100 3.6400 1
506.0000 24.6800 1.4000 1
790.0000 26.5500 2.2000 1
778.0000 26.9500 2.7000 1
380.8000 24.9000 0.4000 1
608.3000 22.3400 0.4000 1
928.0000 29.5000 1.3000 1
420.2000 24.6400 0.0000 1
884.0000 27.3000 3.1000 1
659.0000 26.8000 2.4500 1
935.6000 28.1400 0.4000 1
877.7000 26.0800 0.9400 1
817.5000 26.2000 2.4500 1
413.4000 26.7600 0.0000 1
177.0000 23.4000 0.0000 1
543.0000 27.1900 0.4000 1
729.1000 26.2700 0.1200 1
391.2000 22.8200 0.4000 1
941.3000 27.1600 1.7500 1
880.8000 28.6100 1.4500 1
605.2000 23.1400 0.0000 1
832.0000 25.7000 1.8000 1
475.9000 23.5500 0.0000 1
680.9000 27.9000 0.2800 1
722.3000 29.1200 1.7100 1
812.0000 25.8000 0.0000 1
609.4000 26.3600 2.5000 1
718.5000 28.4300 1.3000 1
833.0000 27.2500 1.1000 1
595.4000 26.4200 1.4000 1
662.7000 24.6500 0.0000 1
677.7000 28.3000 2.3500 1
375.0000 27.8200 0.4000 1
574.0000 22.7000 0.4000 1
467.2000 24.4400 0.0000 1
590.2000 26.9800 2.2000 1
754.5000 29.2800 0.5500 1
799.6000 26.8000 1.7000 1
954.0000 26.2000 1.5500 1
780.6000 28.3100 1.3000 1
890.1000 27.6700 1.5300 1
788.3000 24.1300 0.0000 1
635.0000 26.5100 1.3000 1
955.6000 25.2600 0.0000 1
684.8000 23.8100 0.0000 1
481.0000 23.7000 0.4000 1
718.9000 25.1300 0.0000 1
785.5000 29.4000 0.2000 1
731.1000 28.2300 2.8200 1
306.7000 24.2000 0.0000 1
716.0000 27.7000 0.0000 1
1189.7000 29.6000 0.4000 1
459.5000 28.0200 0.9900 1
812.7000 24.7400 1.7500 1
583.5000 24.1000 0.9000 1
777.0000 29.2000 1.8000 1
783.2000 28.1000 2.6000 1
679.8000 27.8000 1.3500 1
323.4000 22.0400 0.1600 1
942.4000 26.4200 1.3500 1
538.2000 23.6000 1.1400 1
551.4000 25.5800 0.1600 1
739.4000 25.2800 2.3000 1
814.4000 25.7000 1.9600 1
529.6000 24.5600 0.7000 1
701.0000 24.4000 0.9000 1
517.1000 27.1900 1.3000 1
748.5000 26.6600 1.3000 1
821.0000 25.5200 1.1800 1
689.4000 25.1000 0.0000 1
709.4000 23.5200 0.3200 1
965.5000 25.3500 2.2000 1
1067.1000 28.2400 2.2000 1
502.0000 25.3000 0.0000 1
341.0000 27.8000 0.4000 1
238.2000 26.3000 0.1200 1
429.8000 23.9800 0.0000 1
618.5000 27.2500 1.5500 1
579.0000 25.3000 0.4000 1
653.7000 29.3400 1.0300 1
418.6000 27.4100 0.7500 1
1012.9000 30.0700 3.0100 1
537.6000 23.7400 0.0000 1
859.5000 30.3500 0.8500 1
704.8000 24.4600 0.0000 1
352.4000 24.3600 0.4000 1
769.0000 26.2600 0.0000 1
663.4000 27.4200 1.3500 1
392.4000 23.9800 0.0000 1
568.0000 26.2000 1.8000 1
706.0000 27.4000 0.4000 1
610.5000 25.5000 0.6500 1
307.4000 22.7400 0.0000 1
853.2000 26.3200 2.9400 1
739.4000 26.7400 0.0000 1
817.0000 27.7400 1.3000 1
942.0000 27.4800 0.4000 1
771.4000 28.8000 0.5000 1
758.1000 24.6100 0.9000 1
551.0000 22.9000 0.0000 1
854.4000 27.1800 2.1600 1
659.4000 26.5600 0.4000 1
820.8000 26.8200 1.3000 1
851.2000 26.2500 0.9000 1
273.2000 22.2800 0.0000 1
783.2000 26.1200 0.0000 1
553.0000 23.9000 0.4000 1
749.8000 28.2800 1.5000 1
748.8000 28.2200 2.7800 1
836.2000 24.6200 0.0000 1
503.4000 24.0400 1.0200 1
485.0000 23.8000 0.0000 1
299.6000 27.9400 0.0000 1
804.2000 24.7900 0.7500 1
304.0000 23.2000 0.0000 1
361.8000 26.4400 0.4000 1
607.0000 26.0500 0.0000 1
594.0000 24.5500 0.0000 1
419.3000 24.2300 0.0000 1
1005.0000 29.7000 1.3000 1
772.0000 28.2000 2.7000 1
813.0000 26.4000 2.7000 1
769.3000 25.8400 0.8500 1
497.8000 28.3400 0.9400 1
814.8000 27.0700 1.3500 1
342.7000 21.3400 0.0000 1
388.5000 24.8500 0.9000 1
666.3000 26.7300 2.0800 1
1047.0000 30.2800 1.6000 1
615.5000 24.6500 1.3500 1
918.6000 28.5400 2.8800 1
552.4000 26.1400 0.1600 1
550.4000 23.1200 0.0000 1
666.0000 26.7900 2.2500 1
759.0000 28.2000 0.9000 1
483.0000 22.5200 1.3000 1
763.2000 27.8000 1.3000 1
401.8000 22.8000 0.0000 1
590.6000 25.5200 0.0000 1
1076.4000 27.4400 2.5200 1
1000.8000 28.2800 2.2000 1
600.4000 24.9400 0.1600 1
708.2000 29.0400 2.1200 1
832.0000 28.4000 0.9000 1
475.6000 28.5600 0.0000 1
838.2000 24.6600 0.0000 1
774.8000 27.7000 1.8000 1
475.5000 28.3400 0.1200 1
741.6000 29.8800 1.8000 1
662.4000 27.7800 1.3000 1
558.0000 29.6500 0.6500 1
785.2000 27.1400 2.0400 1
573.5000 30.1700 1.0200 1
783.5000 27.0500 2.4500 1
709.0000 25.6000 0.9000 1
380.0000 26.3500 0.6500 1
691.0000 28.0600 2.5200 1
851.0000 29.0000 3.1000 1
447.5000 27.4000 0.2800 1
386.2000 25.0600 1.0600 1
783.8000 27.2800 1.1400 1
912.0000 27.5000 0.0000 1
796.9000 24.4900 0.9000 1
555.5000 24.2000 0.0000 1
923.8000 27.1600 0.4000 1
398.0000 20.2000 0.4000 1
821.0000 26.2000 0.4000 1
448.0000 22.2000 0.9000 1
500.5000 25.8100 0.0000 1
712.9000 26.0700 0.8500 1
638.1000 26.6300 0.0000 1
699.2000 25.6000 0.0000 1
875.0000 28.8100 3.6000 1
425.8000 26.0400 1.0600 1
532.8000 27.4800 0.0000 1
509.0000 25.9000 1.3000 1
498.6000 24.1000 1.3000 1
761.0000 24.2000 1.3000 1
592.2000 25.5400 0.4000 1
650.0000 25.1600 0.0000 1
229.2000 23.3200 0.0000 1
570.2000 24.3400 0.0000 1
862.0000 27.2000 0.0000 1
286.3000 22.2600 0.0000 1
786.6000 25.8000 0.1600 1
686.0000 26.7900 0.9400 1
884.0000 26.3000 0.4000 1
355.0000 21.6800 0.0800 1
531.8000 22.7200 0.6000 1
984.5000 27.7500 1.5500 1
720.8000 25.0100 0.0000 1
234.0000 21.3500 0.0000 1
307.8000 23.2400 0.4000 1
701.1000 26.4100 0.0000 1
670.3000 24.5600 1.0200 1
804.7000 30.3400 1.1800 1
785.5000 24.5000 0.0000 1
817.6000 23.9600 0.0000 1
813.6000 27.2300 1.4400 1
889.1000 28.2000 1.8000 1
682.6000 27.0200 0.9000 1
620.0000 24.0000 0.0000 1
311.6000 25.3600 0.4000 1
865.1000 25.9900 0.0000 1
691.2000 27.4800 2.5000 1
470.0000 24.9000 0.4000 1
739.0000 27.2000 0.4000 1
735.8000 28.0400 1.6500 1
956.0000 25.9500 0.2000 1
548.0000 24.5400 0.4000 1
717.3000 27.4400 0.2800 1
820.9000 25.1500 0.0000 1
881.0000 23.4000 0.9000 1
481.5000 23.9800 0.0000 1
895.1000 27.1700 1.3500 1
749.0000 27.7000 1.3000 1
629.0000 24.3300 1.3500 1
595.0000 24.5000 0.0000 1
532.6000 26.8400 0.9000 1
835.4000 25.1600 0.0000 1
765.0000 26.6100 0.1200 1
958.0000 27.4000 1.8000 1
473.1000 25.0300 1.5700 1
757.3000 24.0300 1.2600 1
580.0000 27.1500 0.6500 1
173.0000 24.1000 0.0000 1
820.0000 26.5000 1.8000 1
715.2000 27.5400 2.3500 1
317.5000 22.8500 0.0000 1
812.0000 26.1000 0.0000 1
775.0000 26.7000 0.0000 1
444.1000 24.2400 0.0000 1
549.6000 29.0200 1.9600 1
784.6000 25.8200 2.2000 1
693.6000 24.5800 0.0000 1
702.0000 26.8000 2.2000 1
591.6000 27.5200 1.1400 1
448.4000 24.1200 0.0000 1
640.5000 26.6000 0.0000 1
790.8000 28.2000 2.0400 1
709.1000 25.0900 0.7500 1
495.0000 24.1600 1.1400 1
948.8000 27.3200 0.8100 1
280.5000 22.5600 0.0000 1
483.4000 24.0800 0.0000 1
578.4000 25.9400 0.9000 1
724.1000 28.2000 0.0000 1
513.0000 23.9000 0.0000 1
988.7000 29.9300 0.5400 1
585.4000 26.2400 0.0000 1
529.4000 22.7000 0.0000 1
883.0000 28.8000 1.7500 1
710.0000 28.3000 0.0000 1
357.4000 25.6400 0.1600 1
752.5000 28.0000 2.7000 1
234.8000 23.8800 0.0000 1
706.0000 25.9500 0.2000 1
925.4000 28.1400 1.1400 1
670.8000 25.6400 0.9000 1
722.0000 27.4000 1.5500 1
290.7000 22.8200 0.0000 1
562.4000 24.1900 0.0900 1
328.5000 22.5500 0.0000 1
768.0000 29.6000 2.2000 1
777.4000 28.1000 0.9800 1
708.0000 27.7000 2.4000 1
946.6000 29.8600 3.8400 1
443.2000 23.7600 0.0000 1
646.0000 26.6600 0.0000 1
980.0000 26.3000 0.0000 1
757.2000 27.2200 0.4000 1
268.8000 24.6400 0.0800 1
606.0000 27.5000 0.9000 1
889.6000 24.1200 0.9400 1
839.9000 25.9300 0.2700 1
206.8000 26.6600 0.0000 1
795.0000 27.9200 1.3000 1
233.6000 23.3400 0.0000 1
299.7000 22.0900 0.0000 1
847.0000 27.7800 1.3000 1
343.0000 23.3400 0.0000 1
741.0000 24.2000 0.4000 1
539.5000 29.8500 1.1000 1
766.0000 28.8400 0.3200 1
813.5000 28.7000 1.4500 1
473.2000 24.6800 1.4000 1
271.0000 24.7000 0.0000 1
1041.0000 28.9500 3.6000 1
1039.0000 28.7000 3.1000 1
483.0000 22.7800 0.4000 1
407.0000 22.6500 0.0000 1
870.6000 28.0200 2.7800 1
679.9000 25.8600 0.0400 1
589.0000 24.3000 0.0000 1
779.6000 25.1200 0.4000 1
270.7000 26.6700 0.0000 1
622.8000 25.7400 1.3000 1
856.9000 25.9200 2.2000 1
1102.0000 25.4000 4.0000 1
433.7000 23.4000 0.0000 1
505.6000 23.9600 0.0000 1
857.2000 27.9200 4.0000 1
350.5000 23.2400 0.0000 1
369.2000 23.1000 0.9000 1
889.6000 27.7400 2.7400 1
706.4000 28.2600 2.2000 1
481.4000 22.3400 0.7000 1
798.5000 28.6000 1.1000 1
752.5000 27.1300 2.2000 1
617.8000 26.4900 1.7500 1
580.8000 28.1600 0.9000 1
584.5000 25.2000 0.0000 1
894.5000 30.7000 1.3500 1
583.6000 27.6400 0.7000 1
788.0000 25.5000 1.8000 1
857.6000 23.1100 0.9000 1
753.4000 27.4000 0.0800 1
596.6000 24.9200 0.4000 1
604.3000 25.5100 0.9400 1
954.0000 24.3000 3.1000 1
935.2000 27.9500 0.0000 1
784.6000 29.8800 2.4800 1
644.0000 23.5800 0.9000 1
619.0000 25.4800 1.0600 1
